municipality_code;uf;health_region_code;health_region_id;establishment_rows;selected_region_rows;distinct_region_codes;region_conflict;source
270840;AL;;;20;0;;False;CNES_ST_REGSAUDE_MODE
270850;AL;0002;AL-0002;22;3;0001|0002;True;CNES_ST_REGSAUDE_MODE
270860;AL;0002;AL-0002;46;14;0002|0003|0005;True;CNES_ST_REGSAUDE_MODE
270870;AL;;;6;0;;False;CNES_ST_REGSAUDE_MODE
270880;AL;0002;AL-0002;39;1;0002;False;CNES_ST_REGSAUDE_MODE
270890;AL;;;14;0;;False;CNES_ST_REGSAUDE_MODE
270895;AL;;;8;0;;False;CNES_ST_REGSAUDE_MODE
270900;AL;;;6;0;;False;CNES_ST_REGSAUDE_MODE
270910;AL;0006;AL-0006;24;1;0006;False;CNES_ST_REGSAUDE_MODE
270915;AL;0001;AL-0001;42;23;0001|0002;True;CNES_ST_REGSAUDE_MODE
270920;AL;0002;AL-0002;16;2;0002|0007;True;CNES_ST_REGSAUDE_MODE
270930;AL;0003;AL-0003;52;27;0003|0005;True;CNES_ST_REGSAUDE_MODE
270940;AL;0001;AL-0001;24;3;0001|0004;True;CNES_ST_REGSAUDE_MODE
280010;SE;0005;SE-0005;6;1;0005;False;CNES_ST_REGSAUDE_MODE
280020;SE;0005;SE-0005;19;16;0005;False;CNES_ST_REGSAUDE_MODE
280030;SE;0008;SE-0008;2573;44;0008|2800;True;CNES_ST_REGSAUDE_MODE
280040;SE;0001;SE-0001;14;10;0001;False;CNES_ST_REGSAUDE_MODE
280050;SE;0002;SE-0002;15;8;0002;False;CNES_ST_REGSAUDE_MODE
280060;SE;0008;SE-0008;21;5;0001|0008;True;CNES_ST_REGSAUDE_MODE
280067;SE;0001;SE-0001;27;5;0001;False;CNES_ST_REGSAUDE_MODE
280070;SE;0005;SE-0005;5;2;0005;False;CNES_ST_REGSAUDE_MODE
280100;SE;0002;SE-0002;19;13;0002;False;CNES_ST_REGSAUDE_MODE
280110;SE;0005;SE-0005;9;8;0005;False;CNES_ST_REGSAUDE_MODE
280120;SE;0004;SE-0004;23;15;0004|0005;True;CNES_ST_REGSAUDE_MODE
280130;SE;0003;SE-0003;29;21;0003;False;CNES_ST_REGSAUDE_MODE
280140;SE;0002;SE-0002;15;13;0002;False;CNES_ST_REGSAUDE_MODE
280150;SE;0003;SE-0003;16;1;0003;False;CNES_ST_REGSAUDE_MODE
280160;SE;0005;SE-0005;6;6;0005;False;CNES_ST_REGSAUDE_MODE
280170;SE;0001;SE-0001;18;7;0001;False;CNES_ST_REGSAUDE_MODE
280190;SE;0004;SE-0004;7;4;0003|0004;True;CNES_ST_REGSAUDE_MODE
280200;SE;0003;SE-0003;6;5;0003;False;CNES_ST_REGSAUDE_MODE
280210;SE;0001;SE-0001;62;11;0001;False;CNES_ST_REGSAUDE_MODE
280220;SE;0004;SE-0004;8;6;0004;False;CNES_ST_REGSAUDE_MODE
280230;SE;0002;SE-0002;7;4;0002;False;CNES_ST_REGSAUDE_MODE
280240;SE;0004;SE-0004;6;4;0004;False;CNES_ST_REGSAUDE_MODE
280250;SE;0003;SE-0003;4;2;0003;False;CNES_ST_REGSAUDE_MODE
280260;SE;0004;SE-0004;7;3;0004|0005;True;CNES_ST_REGSAUDE_MODE
280270;SE;0005;SE-0005;6;6;0005;False;CNES_ST_REGSAUDE_MODE
280280;SE;0001;SE-0001;21;12;0001;False;CNES_ST_REGSAUDE_MODE
280290;SE;0002;SE-0002;127;41;0002;False;CNES_ST_REGSAUDE_MODE
280300;SE;0001;SE-0001;28;12;0001;False;CNES_ST_REGSAUDE_MODE
280310;SE;0004;SE-0004;6;6;0004;False;CNES_ST_REGSAUDE_MODE
280320;SE;0008;SE-0008;34;22;0008;False;CNES_ST_REGSAUDE_MODE
280330;SE;0003;SE-0003;22;17;0003;False;CNES_ST_REGSAUDE_MODE
280340;SE;0005;SE-0005;13;7;0005;False;CNES_ST_REGSAUDE_MODE
280350;SE;;;91;0;;False;CNES_ST_REGSAUDE_MODE
280360;SE;0008;SE-0008;21;15;0008;False;CNES_ST_REGSAUDE_MODE
280370;SE;0002;SE-0002;8;4;0002;False;CNES_ST_REGSAUDE_MODE
280380;SE;0005;SE-0005;5;3;0005;False;CNES_ST_REGSAUDE_MODE
280390;SE;0002;SE-0002;10;6;0002;False;CNES_ST_REGSAUDE_MODE
280400;SE;0003;SE-0003;12;7;0003;False;CNES_ST_REGSAUDE_MODE
280410;SE;0002;SE-0002;10;9;0002;False;CNES_ST_REGSAUDE_MODE
280420;SE;0004;SE-0004;7;1;0004;False;CNES_ST_REGSAUDE_MODE
280430;SE;0005;SE-0005;8;7;0005;False;CNES_ST_REGSAUDE_MODE
280440;SE;0005;SE-0005;29;7;0005;False;CNES_ST_REGSAUDE_MODE
280445;SE;0028;SE-0028;6;4;0002|0028;True;CNES_ST_REGSAUDE_MODE
280450;SE;0004;SE-0004;31;12;0004;False;CNES_ST_REGSAUDE_MODE
280460;SE;0003;SE-0003;23;11;0003;False;CNES_ST_REGSAUDE_MODE
280470;SE;0004;SE-0004;5;5;0004;False;CNES_ST_REGSAUDE_MODE
280480;SE;0008;SE-0008;87;49;0003|0008;True;CNES_ST_REGSAUDE_MODE
280490;SE;0005;SE-0005;10;8;0005;False;CNES_ST_REGSAUDE_MODE
280500;SE;0002;SE-0002;7;5;0002;False;CNES_ST_REGSAUDE_MODE
280510;SE;0001;SE-0001;5;5;0001;False;CNES_ST_REGSAUDE_MODE
280520;SE;0002;SE-0002;5;2;0002;False;CNES_ST_REGSAUDE_MODE
280530;SE;0003;SE-0003;6;1;0003;False;CNES_ST_REGSAUDE_MODE
280540;SE;0004;SE-0004;12;9;0004;False;CNES_ST_REGSAUDE_MODE
280550;SE;0006;SE-0006;15;6;0006;False;CNES_ST_REGSAUDE_MODE
280560;SE;0004;SE-0004;20;10;0004|0005|0011|0015;True;CNES_ST_REGSAUDE_MODE
280570;SE;0005;SE-0005;44;14;0005;False;CNES_ST_REGSAUDE_MODE
280580;SE;0006;SE-0006;16;15;0006;False;CNES_ST_REGSAUDE_MODE
280590;SE;0008;SE-0008;9;5;0008;False;CNES_ST_REGSAUDE_MODE
280600;SE;0002;SE-0002;20;11;0002;False;CNES_ST_REGSAUDE_MODE
280610;SE;0003;SE-0003;10;5;0001|0003;True;CNES_ST_REGSAUDE_MODE
280620;SE;0006;SE-0006;17;7;0006;False;CNES_ST_REGSAUDE_MODE
280630;SE;0001;SE-0001;11;7;0001;False;CNES_ST_REGSAUDE_MODE
280640;SE;0005;SE-0005;5;4;0005;False;CNES_ST_REGSAUDE_MODE
280650;SE;0003;SE-0003;6;4;0002|0003;True;CNES_ST_REGSAUDE_MODE
280660;SE;0003;SE-0003;5;2;0003;False;CNES_ST_REGSAUDE_MODE
280670;SE;0008;SE-0008;43;23;0008;False;CNES_ST_REGSAUDE_MODE
280680;SE;0002;SE-0002;11;7;0002;False;CNES_ST_REGSAUDE_MODE
280690;SE;0005;SE-0005;5;4;0005;False;CNES_ST_REGSAUDE_MODE
280700;SE;0002;SE-0002;9;8;0002;False;CNES_ST_REGSAUDE_MODE
280710;SE;0006;SE-0006;43;26;0006;False;CNES_ST_REGSAUDE_MODE
280720;SE;0003;SE-0003;12;5;0003;False;CNES_ST_REGSAUDE_MODE
280730;SE;0005;SE-0005;7;5;0005;False;CNES_ST_REGSAUDE_MODE
280740;SE;0006;SE-0006;40;20;0004|0006;True;CNES_ST_REGSAUDE_MODE
280750;SE;0001;SE-0001;8;4;0001|0006;True;CNES_ST_REGSAUDE_MODE
280760;SE;0001;SE-0001;16;7;0001|0004;True;CNES_ST_REGSAUDE_MODE
290010;BA;0027;BA-0027;11;11;0027;False;CNES_ST_REGSAUDE_MODE
290020;BA;0010;BA-0010;18;9;0010;False;CNES_ST_REGSAUDE_MODE
290030;BA;0003;BA-0003;10;6;0003;False;CNES_ST_REGSAUDE_MODE
290035;BA;0011;BA-0011;13;10;0011;False;CNES_ST_REGSAUDE_MODE
290040;BA;0012;BA-0012;12;9;0012;False;CNES_ST_REGSAUDE_MODE
290050;BA;0023;BA-0023;16;10;0023;False;CNES_ST_REGSAUDE_MODE
290060;BA;0013;BA-0013;5;4;0013;False;CNES_ST_REGSAUDE_MODE
290070;BA;0003;BA-0003;270;241;0003|0004;True;CNES_ST_REGSAUDE_MODE
290080;BA;0009;BA-0009;21;15;0009;False;CNES_ST_REGSAUDE_MODE
290090;BA;0007;BA-0007;7;5;0007;False;CNES_ST_REGSAUDE_MODE
290100;BA;0029;BA-0029;53;38;0029;False;CNES_ST_REGSAUDE_MODE
290110;BA;0002;BA-0002;20;15;0002;False;CNES_ST_REGSAUDE_MODE
290115;BA;0021;BA-0021;14;11;0021;False;CNES_ST_REGSAUDE_MODE
290120;BA;0020;BA-0020;18;15;0020;False;CNES_ST_REGSAUDE_MODE
290130;BA;0018;BA-0018;13;10;0018;False;CNES_ST_REGSAUDE_MODE
290135;BA;0028;BA-0028;22;20;0028;False;CNES_ST_REGSAUDE_MODE
290140;BA;0025;BA-0025;10;1;0025;False;CNES_ST_REGSAUDE_MODE
290150;BA;0002;BA-0002;12;9;0002;False;CNES_ST_REGSAUDE_MODE
290160;BA;0011;BA-0011;18;12;0011;False;CNES_ST_REGSAUDE_MODE
290170;BA;0002;BA-0002;8;7;0002;False;CNES_ST_REGSAUDE_MODE
290180;BA;0028;BA-0028;10;10;0028;False;CNES_ST_REGSAUDE_MODE
290190;BA;0003;BA-0003;14;14;0003;False;CNES_ST_REGSAUDE_MODE
290195;BA;0013;BA-0013;8;3;0013;False;CNES_ST_REGSAUDE_MODE
290200;BA;0019;BA-0019;23;20;0019;False;CNES_ST_REGSAUDE_MODE
290205;BA;0003;BA-0003;11;2;0003;False;CNES_ST_REGSAUDE_MODE
290210;BA;0012;BA-0012;46;41;0001|0002|0011|0012;True;CNES_ST_REGSAUDE_MODE
290220;BA;0003;BA-0003;13;6;0003;False;CNES_ST_REGSAUDE_MODE
290225;BA;0006;BA-0006;11;10;0006;False;CNES_ST_REGSAUDE_MODE
290230;BA;0004;BA-0004;11;5;0004;False;CNES_ST_REGSAUDE_MODE
290240;BA;0007;BA-0007;12;11;0007;False;CNES_ST_REGSAUDE_MODE
290250;BA;0025;BA-0025;10;1;0025;False;CNES_ST_REGSAUDE_MODE
290260;BA;0017;BA-0017;25;24;0017;False;CNES_ST_REGSAUDE_MODE
290265;BA;0011;BA-0011;8;8;0011;False;CNES_ST_REGSAUDE_MODE
290270;BA;0022;BA-0022;33;18;0022|0029;True;CNES_ST_REGSAUDE_MODE
290280;BA;0019;BA-0019;28;5;0019;False;CNES_ST_REGSAUDE_MODE
290290;BA;0020;BA-0020;31;20;0020;False;CNES_ST_REGSAUDE_MODE
290300;BA;0021;BA-0021;23;22;0021;False;CNES_ST_REGSAUDE_MODE
290310;BA;0013;BA-0013;6;4;0013;False;CNES_ST_REGSAUDE_MODE
290320;BA;0025;BA-0025;232;177;0025;False;CNES_ST_REGSAUDE_MODE
290323;BA;0021;BA-0021;15;12;0021;False;CNES_ST_REGSAUDE_MODE
290327;BA;0012;BA-0012;30;24;0012;False;CNES_ST_REGSAUDE_MODE
290330;BA;0007;BA-0007;8;6;0007;False;CNES_ST_REGSAUDE_MODE
290340;BA;0008;BA-0008;24;20;0008;False;CNES_ST_REGSAUDE_MODE
290350;BA;0020;BA-0020;15;13;0020;False;CNES_ST_REGSAUDE_MODE
290360;BA;0012;BA-0012;18;15;0012|0013;True;CNES_ST_REGSAUDE_MODE
290370;BA;0013;BA-0013;12;11;0013;False;CNES_ST_REGSAUDE_MODE
290380;BA;0018;BA-0018;23;17;0014|0018;True;CNES_ST_REGSAUDE_MODE
290390;BA;0026;BA-0026;103;35;0026;False;CNES_ST_REGSAUDE_MODE
290395;BA;0020;BA-0020;10;8;0020;False;CNES_ST_REGSAUDE_MODE
290400;BA;0027;BA-0027;17;15;0027|0037;True;CNES_ST_REGSAUDE_MODE
290405;BA;0018;BA-0018;10;8;0018;False;CNES_ST_REGSAUDE_MODE
290410;BA;0023;BA-0023;31;29;0023;False;CNES_ST_REGSAUDE_MODE
290420;BA;0023;BA-0023;29;28;0023;False;CNES_ST_REGSAUDE_MODE
290430;BA;0013;BA-0013;12;7;0013;False;CNES_ST_REGSAUDE_MODE
290440;BA;0025;BA-0025;10;5;0022|0025|0026;True;CNES_ST_REGSAUDE_MODE
290450;BA;0022;BA-0022;30;25;0022;False;CNES_ST_REGSAUDE_MODE
290460;BA;0019;BA-0019;134;89;0019;False;CNES_ST_REGSAUDE_MODE
290470;BA;0007;BA-0007;14;13;0005|0007;True;CNES_ST_REGSAUDE_MODE
290475;BA;0022;BA-0022;15;8;0022|0025;True;CNES_ST_REGSAUDE_MODE
290480;BA;0014;BA-0014;8;8;0014;False;CNES_ST_REGSAUDE_MODE
290485;BA;0031;BA-0031;19;18;0031;False;CNES_ST_REGSAUDE_MODE
290490;BA;0031;BA-0031;44;38;0031;False;CNES_ST_REGSAUDE_MODE
290500;BA;0024;BA-0024;39;31;0024;False;CNES_ST_REGSAUDE_MODE
290510;BA;0016;BA-0016;11;11;0016;False;CNES_ST_REGSAUDE_MODE
290515;BA;0020;BA-0020;12;9;0020;False;CNES_ST_REGSAUDE_MODE
290520;BA;0024;BA-0024;101;92;0024;False;CNES_ST_REGSAUDE_MODE
290530;BA;0021;BA-0021;18;10;0021;False;CNES_ST_REGSAUDE_MODE
290540;BA;0005;BA-0005;14;11;0005;False;CNES_ST_REGSAUDE_MODE
290550;BA;0016;BA-0016;12;11;0016;False;CNES_ST_REGSAUDE_MODE
290560;BA;0007;BA-0007;28;23;0007;False;CNES_ST_REGSAUDE_MODE
290570;BA;0001;BA-0001;213;132;0000|0001|0005|2905;True;CNES_ST_REGSAUDE_MODE
290580;BA;0005;BA-0005;22;20;0005;False;CNES_ST_REGSAUDE_MODE
290590;BA;0015;BA-0015;18;8;0015;False;CNES_ST_REGSAUDE_MODE
290600;BA;0028;BA-0028;70;43;0028;False;CNES_ST_REGSAUDE_MODE
290610;BA;0026;BA-0026;13;13;0026;False;CNES_ST_REGSAUDE_MODE
290620;BA;0021;BA-0021;19;14;0021;False;CNES_ST_REGSAUDE_MODE
290630;BA;0006;BA-0006;38;32;0006;False;CNES_ST_REGSAUDE_MODE
290640;BA;0002;BA-0002;9;8;0002;False;CNES_ST_REGSAUDE_MODE
290650;BA;0001;BA-0001;71;28;0001;False;CNES_ST_REGSAUDE_MODE
290660;BA;0030;BA-0030;15;6;0030;False;CNES_ST_REGSAUDE_MODE
290670;BA;0020;BA-0020;27;3;0020;False;CNES_ST_REGSAUDE_MODE
290680;BA;0012;BA-0012;27;10;0012;False;CNES_ST_REGSAUDE_MODE
290682;BA;0015;BA-0015;14;9;0012|0015|0150;True;CNES_ST_REGSAUDE_MODE
290685;BA;0017;BA-0017;16;14;0017;False;CNES_ST_REGSAUDE_MODE
290687;BA;0016;BA-0016;41;34;0016;False;CNES_ST_REGSAUDE_MODE
290689;BA;0020;BA-0020;10;10;0020;False;CNES_ST_REGSAUDE_MODE
290690;BA;0009;BA-0009;23;23;0009;False;CNES_ST_REGSAUDE_MODE
290700;BA;0003;BA-0003;10;9;0003;False;CNES_ST_REGSAUDE_MODE
290710;BA;0030;BA-0030;24;24;0030;False;CNES_ST_REGSAUDE_MODE
290720;BA;0015;BA-0015;40;5;0015;False;CNES_ST_REGSAUDE_MODE
290730;BA;0004;BA-0004;29;24;0004;False;CNES_ST_REGSAUDE_MODE
290740;BA;0025;BA-0025;6;4;0025;False;CNES_ST_REGSAUDE_MODE
290750;BA;0003;BA-0003;76;69;0003;False;CNES_ST_REGSAUDE_MODE
290755;BA;0023;BA-0023;10;10;0023;False;CNES_ST_REGSAUDE_MODE
290760;BA;0021;BA-0021;12;8;0021;False;CNES_ST_REGSAUDE_MODE
290770;BA;0010;BA-0010;16;6;0010;False;CNES_ST_REGSAUDE_MODE
290780;BA;0011;BA-0011;35;24;0010|0011;True;CNES_ST_REGSAUDE_MODE
290790;BA;0011;BA-0011;15;13;0011;False;CNES_ST_REGSAUDE_MODE
290800;BA;0007;BA-0007;19;14;0005|0007;True;CNES_ST_REGSAUDE_MODE
290810;BA;0026;BA-0026;15;10;0025|0026;True;CNES_ST_REGSAUDE_MODE
290820;BA;0031;BA-0031;25;19;0003|0031;True;CNES_ST_REGSAUDE_MODE
290830;BA;0004;BA-0004;31;28;0004;False;CNES_ST_REGSAUDE_MODE
290840;BA;0012;BA-0012;89;58;0012;False;CNES_ST_REGSAUDE_MODE
290850;BA;0002;BA-0002;31;16;0002;False;CNES_ST_REGSAUDE_MODE
290860;BA;0003;BA-0003;21;14;0001|0003;True;CNES_ST_REGSAUDE_MODE
290870;BA;0020;BA-0020;31;18;0020;False;CNES_ST_REGSAUDE_MODE
290880;BA;;;11;0;;False;CNES_ST_REGSAUDE_MODE
290890;BA;0002;BA-0002;16;12;0002;False;CNES_ST_REGSAUDE_MODE
290900;BA;0020;BA-0020;8;7;0020;False;CNES_ST_REGSAUDE_MODE
290910;BA;0026;BA-0026;20;12;0026;False;CNES_ST_REGSAUDE_MODE
290920;BA;0010;BA-0010;12;6;0010|0011;True;CNES_ST_REGSAUDE_MODE
290930;BA;0026;BA-0026;22;16;0022|0026;True;CNES_ST_REGSAUDE_MODE
290940;BA;0025;BA-0025;10;5;0025;False;CNES_ST_REGSAUDE_MODE
290950;BA;0013;BA-0013;9;8;0013;False;CNES_ST_REGSAUDE_MODE
290960;BA;0003;BA-0003;14;11;0003;False;CNES_ST_REGSAUDE_MODE
290970;BA;0025;BA-0025;12;9;0025;False;CNES_ST_REGSAUDE_MODE
290980;BA;0031;BA-0031;104;48;0004|0031;True;CNES_ST_REGSAUDE_MODE
290990;BA;0015;BA-0015;23;14;0015;False;CNES_ST_REGSAUDE_MODE
291000;BA;0013;BA-0013;11;11;0013;False;CNES_ST_REGSAUDE_MODE
291005;BA;0001;BA-0001;48;37;0001;False;CNES_ST_REGSAUDE_MODE
291010;BA;0019;BA-0019;25;25;0019;False;CNES_ST_REGSAUDE_MODE
291020;BA;0004;BA-0004;5;5;0004;False;CNES_ST_REGSAUDE_MODE
291030;BA;0029;BA-0029;11;10;0029;False;CNES_ST_REGSAUDE_MODE
291040;BA;0020;BA-0020;17;11;0020;False;CNES_ST_REGSAUDE_MODE
291050;BA;0003;BA-0003;32;22;0003;False;CNES_ST_REGSAUDE_MODE
291060;BA;0003;BA-0003;30;23;0003;False;CNES_ST_REGSAUDE_MODE
291070;BA;0012;BA-0012;45;29;0012;False;CNES_ST_REGSAUDE_MODE
291072;BA;0008;BA-0008;203;169;0008;False;CNES_ST_REGSAUDE_MODE
291075;BA;0011;BA-0011;17;14;0011;False;CNES_ST_REGSAUDE_MODE
291077;BA;0026;BA-0026;9;6;0026|0030;True;CNES_ST_REGSAUDE_MODE
291080;BA;0002;BA-0002;800;656;0001|0002|0003|0020|0222|0397;True;CNES_ST_REGSAUDE_MODE
291085;BA;0028;BA-0028;30;27;0028;False;CNES_ST_REGSAUDE_MODE
291090;BA;0014;BA-0014;7;7;0014;False;CNES_ST_REGSAUDE_MODE
291100;BA;0007;BA-0007;6;6;0007;False;CNES_ST_REGSAUDE_MODE
291110;BA;0025;BA-0025;13;12;0025;False;CNES_ST_REGSAUDE_MODE
291120;BA;0005;BA-0005;71;67;0005;False;CNES_ST_REGSAUDE_MODE
291125;BA;0017;BA-0017;4;4;0017;False;CNES_ST_REGSAUDE_MODE
291130;BA;0021;BA-0021;12;12;0021;False;CNES_ST_REGSAUDE_MODE
291140;BA;0010;BA-0010;23;23;0010;False;CNES_ST_REGSAUDE_MODE
291150;BA;0007;BA-0007;10;10;0007;False;CNES_ST_REGSAUDE_MODE
291160;BA;0031;BA-0031;29;27;0031;False;CNES_ST_REGSAUDE_MODE
291165;BA;0019;BA-0019;22;4;0019|0024;True;CNES_ST_REGSAUDE_MODE
291170;BA;0030;BA-0030;195;161;0030;False;CNES_ST_REGSAUDE_MODE
291180;BA;0008;BA-0008;21;19;0008;False;CNES_ST_REGSAUDE_MODE
291185;BA;0011;BA-0011;9;6;0011;False;CNES_ST_REGSAUDE_MODE
291190;BA;0018;BA-0018;21;17;0018;False;CNES_ST_REGSAUDE_MODE
291200;BA;0024;BA-0024;20;15;0024;False;CNES_ST_REGSAUDE_MODE
291210;BA;0007;BA-0007;29;29;0007;False;CNES_ST_REGSAUDE_MODE
291220;BA;0019;BA-0019;26;19;0019;False;CNES_ST_REGSAUDE_MODE
291230;BA;0014;BA-0014;17;17;0014;False;CNES_ST_REGSAUDE_MODE
291240;BA;0021;BA-0021;16;15;0021;False;CNES_ST_REGSAUDE_MODE
291250;BA;0023;BA-0023;31;21;0023;False;CNES_ST_REGSAUDE_MODE
291260;BA;0018;BA-0018;9;2;0018;False;CNES_ST_REGSAUDE_MODE
291270;BA;0007;BA-0007;14;14;0007;False;CNES_ST_REGSAUDE_MODE
291280;BA;0009;BA-0009;26;19;0009;False;CNES_ST_REGSAUDE_MODE
291290;BA;0013;BA-0013;20;19;0013;False;CNES_ST_REGSAUDE_MODE
291300;BA;0027;BA-0027;12;12;0027;False;CNES_ST_REGSAUDE_MODE
291310;BA;0021;BA-0021;20;20;0021;False;CNES_ST_REGSAUDE_MODE
291320;BA;0022;BA-0022;68;64;0001|0002|0022;True;CNES_ST_REGSAUDE_MODE
291330;BA;0002;BA-0002;9;6;0002;False;CNES_ST_REGSAUDE_MODE
291340;BA;0024;BA-0024;22;2;0024;False;CNES_ST_REGSAUDE_MODE
291345;BA;0005;BA-0005;17;17;0005;False;CNES_ST_REGSAUDE_MODE
291350;BA;0014;BA-0014;21;19;0014;False;CNES_ST_REGSAUDE_MODE
291360;BA;0006;BA-0006;270;235;0006;False;CNES_ST_REGSAUDE_MODE
291370;BA;0003;BA-0003;31;13;0003;False;CNES_ST_REGSAUDE_MODE
291380;BA;0002;BA-0002;9;8;0002;False;CNES_ST_REGSAUDE_MODE
291390;BA;0013;BA-0013;88;69;0013;False;CNES_ST_REGSAUDE_MODE
291400;BA;0002;BA-0002;48;17;0002;False;CNES_ST_REGSAUDE_MODE
291410;BA;0022;BA-0022;10;10;0022;False;CNES_ST_REGSAUDE_MODE
291420;BA;0013;BA-0013;9;9;0013;False;CNES_ST_REGSAUDE_MODE
291430;BA;0013;BA-0013;8;7;0013;False;CNES_ST_REGSAUDE_MODE
291440;BA;0027;BA-0027;15;15;0027;False;CNES_ST_REGSAUDE_MODE
291450;BA;0002;BA-0002;32;5;0002;False;CNES_ST_REGSAUDE_MODE
291460;BA;0021;BA-0021;141;126;0021;False;CNES_ST_REGSAUDE_MODE
291465;BA;0008;BA-0008;38;31;0008|0009;True;CNES_ST_REGSAUDE_MODE
291470;BA;0018;BA-0018;83;46;0017|0018;True;CNES_ST_REGSAUDE_MODE
291480;BA;0007;BA-0007;431;382;0007;False;CNES_ST_REGSAUDE_MODE
291490;BA;0006;BA-0006;27;9;0006;False;CNES_ST_REGSAUDE_MODE
291500;BA;0018;BA-0018;12;9;0018;False;CNES_ST_REGSAUDE_MODE
291510;BA;0013;BA-0013;16;16;0013;False;CNES_ST_REGSAUDE_MODE
291520;BA;0013;BA-0013;7;4;0013;False;CNES_ST_REGSAUDE_MODE
291530;BA;0008;BA-0008;7;7;0008;False;CNES_ST_REGSAUDE_MODE
291535;BA;0021;BA-0021;12;12;0021;False;CNES_ST_REGSAUDE_MODE
291540;BA;0007;BA-0007;7;6;0007;False;CNES_ST_REGSAUDE_MODE
291550;BA;0007;BA-0007;20;19;0007;False;CNES_ST_REGSAUDE_MODE
291560;BA;0009;BA-0009;79;69;0009;False;CNES_ST_REGSAUDE_MODE
291570;BA;0013;BA-0013;7;7;0013;False;CNES_ST_REGSAUDE_MODE
291580;BA;0014;BA-0014;22;20;0014;False;CNES_ST_REGSAUDE_MODE
291590;BA;0003;BA-0003;6;5;0003;False;CNES_ST_REGSAUDE_MODE
291600;BA;0009;BA-0009;32;32;0009;False;CNES_ST_REGSAUDE_MODE
291610;BA;0001;BA-0001;16;7;0001;False;CNES_ST_REGSAUDE_MODE
291620;BA;0007;BA-0007;17;11;0007;False;CNES_ST_REGSAUDE_MODE
291630;BA;0008;BA-0008;13;12;0008;False;CNES_ST_REGSAUDE_MODE
291640;BA;0014;BA-0014;73;66;0014;False;CNES_ST_REGSAUDE_MODE
291650;BA;0003;BA-0003;27;24;0003|0011;True;CNES_ST_REGSAUDE_MODE
291660;BA;0007;BA-0007;8;6;0007;False;CNES_ST_REGSAUDE_MODE
291670;BA;0013;BA-0013;12;11;0013;False;CNES_ST_REGSAUDE_MODE
291680;BA;0014;BA-0014;17;14;0014;False;CNES_ST_REGSAUDE_MODE
291685;BA;0029;BA-0029;21;8;0004|0029;True;CNES_ST_REGSAUDE_MODE
291690;BA;0013;BA-0013;11;11;0013;False;CNES_ST_REGSAUDE_MODE
291700;BA;0028;BA-0028;32;30;0028;False;CNES_ST_REGSAUDE_MODE
291710;BA;0014;BA-0014;23;16;0014;False;CNES_ST_REGSAUDE_MODE
291720;BA;0019;BA-0019;19;10;0019;False;CNES_ST_REGSAUDE_MODE
291730;BA;0005;BA-0005;29;22;0005;False;CNES_ST_REGSAUDE_MODE
291733;BA;0030;BA-0030;12;9;0030;False;CNES_ST_REGSAUDE_MODE
291735;BA;0026;BA-0026;11;10;0026;False;CNES_ST_REGSAUDE_MODE
291740;BA;0024;BA-0024;17;8;0024;False;CNES_ST_REGSAUDE_MODE
291750;BA;0016;BA-0016;179;121;0016;False;CNES_ST_REGSAUDE_MODE
291760;BA;0013;BA-0013;62;40;0013;False;CNES_ST_REGSAUDE_MODE
291770;BA;0028;BA-0028;36;34;0028;False;CNES_ST_REGSAUDE_MODE
291780;BA;0004;BA-0004;19;11;0004;False;CNES_ST_REGSAUDE_MODE
291790;BA;0003;BA-0003;14;9;0003;False;CNES_ST_REGSAUDE_MODE
291800;BA;0013;BA-0013;224;141;0013;False;CNES_ST_REGSAUDE_MODE
291810;BA;0010;BA-0010;47;42;0010;False;CNES_ST_REGSAUDE_MODE
291820;BA;0029;BA-0029;15;15;0029;False;CNES_ST_REGSAUDE_MODE
291830;BA;0013;BA-0013;13;12;0013;False;CNES_ST_REGSAUDE_MODE
291835;BA;0021;BA-0021;25;12;0021;False;CNES_ST_REGSAUDE_MODE
291840;BA;0015;BA-0015;282;229;0015;False;CNES_ST_REGSAUDE_MODE
291845;BA;0009;BA-0009;12;12;0009;False;CNES_ST_REGSAUDE_MODE
291850;BA;0021;BA-0021;17;15;0021;False;CNES_ST_REGSAUDE_MODE
291855;BA;0007;BA-0007;9;9;0007;False;CNES_ST_REGSAUDE_MODE
291860;BA;0019;BA-0019;16;10;0019;False;CNES_ST_REGSAUDE_MODE
291870;BA;0013;BA-0013;5;2;0013;False;CNES_ST_REGSAUDE_MODE
291875;BA;0024;BA-0024;14;14;0024;False;CNES_ST_REGSAUDE_MODE
291880;BA;0029;BA-0029;20;12;0029;False;CNES_ST_REGSAUDE_MODE
291890;BA;0009;BA-0009;10;10;0009;False;CNES_ST_REGSAUDE_MODE
291900;BA;0018;BA-0018;8;7;0018;False;CNES_ST_REGSAUDE_MODE
291905;BA;0010;BA-0010;8;4;0010|0013;True;CNES_ST_REGSAUDE_MODE
291910;BA;0012;BA-0012;8;6;0012;False;CNES_ST_REGSAUDE_MODE
291915;BA;0021;BA-0021;24;16;0021;False;CNES_ST_REGSAUDE_MODE
291920;BA;0001;BA-0001;142;39;0001;False;CNES_ST_REGSAUDE_MODE
291930;BA;0027;BA-0027;12;9;0001|0027;True;CNES_ST_REGSAUDE_MODE
291940;BA;0024;BA-0024;14;8;0024;False;CNES_ST_REGSAUDE_MODE
