cnes;municipality_code;uf;health_region_code;health_region_id;source_file
6398251;120040;AC;0001;AC-0001;STAC2101.dbf
6398340;120040;AC;;;STAC2101.dbf
6415466;120040;AC;;;STAC2101.dbf
6416713;120040;AC;;;STAC2101.dbf
6433111;120040;AC;;;STAC2101.dbf
6439837;120040;AC;0001;AC-0001;STAC2101.dbf
6467547;120040;AC;;;STAC2101.dbf
6477380;120040;AC;0001;AC-0001;STAC2101.dbf
6497314;120040;AC;0001;AC-0001;STAC2101.dbf
6498175;120040;AC;;;STAC2101.dbf
6498183;120040;AC;;;STAC2101.dbf
6577040;120040;AC;;;STAC2101.dbf
6604374;120040;AC;;;STAC2101.dbf
6624111;120040;AC;;;STAC2101.dbf
6635024;120040;AC;;;STAC2101.dbf
6645097;120040;AC;0001;AC-0001;STAC2101.dbf
6655653;120040;AC;0001;AC-0001;STAC2101.dbf
6663788;120040;AC;;;STAC2101.dbf
6696821;120040;AC;;;STAC2101.dbf
6727247;120040;AC;;;STAC2101.dbf
6738532;120040;AC;;;STAC2101.dbf
6754848;120040;AC;;;STAC2101.dbf
6861180;120040;AC;;;STAC2101.dbf
6861849;120040;AC;0001;AC-0001;STAC2101.dbf
6868126;120040;AC;;;STAC2101.dbf
6873073;120040;AC;;;STAC2101.dbf
6908683;120040;AC;0001;AC-0001;STAC2101.dbf
6910335;120040;AC;0001;AC-0001;STAC2101.dbf
6917291;120040;AC;0001;AC-0001;STAC2101.dbf
6925170;120040;AC;;;STAC2101.dbf
6940889;120040;AC;;;STAC2101.dbf
6965334;120040;AC;0001;AC-0001;STAC2101.dbf
6965342;120040;AC;0001;AC-0001;STAC2101.dbf
6969259;120040;AC;0001;AC-0001;STAC2101.dbf
6971016;120040;AC;;;STAC2101.dbf
6983154;120040;AC;;;STAC2101.dbf
6997368;120040;AC;;;STAC2101.dbf
6997406;120040;AC;;;STAC2101.dbf
7005105;120040;AC;;;STAC2101.dbf
7006071;120040;AC;;;STAC2101.dbf
7009550;120040;AC;;;STAC2101.dbf
7026048;120040;AC;;;STAC2101.dbf
7035179;120040;AC;0001;AC-0001;STAC2101.dbf
7050291;120040;AC;;;STAC2101.dbf
7050828;120040;AC;;;STAC2101.dbf
7059639;120040;AC;0001;AC-0001;STAC2101.dbf
7060394;120040;AC;;;STAC2101.dbf
7071299;120040;AC;;;STAC2101.dbf
7074956;120040;AC;;;STAC2101.dbf
7094272;120040;AC;;;STAC2101.dbf
7094299;120040;AC;;;STAC2101.dbf
7094760;120040;AC;;;STAC2101.dbf
7096836;120040;AC;;;STAC2101.dbf
7110065;120040;AC;;;STAC2101.dbf
7111096;120040;AC;;;STAC2101.dbf
7111118;120040;AC;;;STAC2101.dbf
7120680;120040;AC;;;STAC2101.dbf
7120710;120040;AC;;;STAC2101.dbf
7120729;120040;AC;;;STAC2101.dbf
7120745;120040;AC;;;STAC2101.dbf
7120753;120040;AC;;;STAC2101.dbf
7120788;120040;AC;;;STAC2101.dbf
7132921;120040;AC;;;STAC2101.dbf
7132948;120040;AC;;;STAC2101.dbf
7137001;120040;AC;;;STAC2101.dbf
7138369;120040;AC;;;STAC2101.dbf
7146531;120040;AC;;;STAC2101.dbf
7147422;120040;AC;0001;AC-0001;STAC2101.dbf
7149700;120040;AC;;;STAC2101.dbf
7151586;120040;AC;;;STAC2101.dbf
7169825;120040;AC;;;STAC2101.dbf
7176503;120040;AC;0001;AC-0001;STAC2101.dbf
7177305;120040;AC;0001;AC-0001;STAC2101.dbf
7184301;120040;AC;;;STAC2101.dbf
7184328;120040;AC;;;STAC2101.dbf
7197225;120040;AC;;;STAC2101.dbf
7197233;120040;AC;;;STAC2101.dbf
7197675;120040;AC;;;STAC2101.dbf
7205449;120040;AC;;;STAC2101.dbf
7211430;120040;AC;;;STAC2101.dbf
7218761;120040;AC;;;STAC2101.dbf
7219318;120040;AC;0001;AC-0001;STAC2101.dbf
7221827;120040;AC;;;STAC2101.dbf
7278500;120040;AC;0001;AC-0001;STAC2101.dbf
7338988;120040;AC;;;STAC2101.dbf
7339003;120040;AC;;;STAC2101.dbf
7349580;120040;AC;;;STAC2101.dbf
7370121;120040;AC;;;STAC2101.dbf
7371330;120040;AC;;;STAC2101.dbf
7435614;120040;AC;;;STAC2101.dbf
7449992;120040;AC;;;STAC2101.dbf
7455283;120040;AC;;;STAC2101.dbf
7458789;120040;AC;;;STAC2101.dbf
7484100;120040;AC;;;STAC2101.dbf
7484119;120040;AC;;;STAC2101.dbf
7515022;120040;AC;;;STAC2101.dbf
7527365;120040;AC;;;STAC2101.dbf
7528272;120040;AC;;;STAC2101.dbf
7530293;120040;AC;;;STAC2101.dbf
7530684;120040;AC;0001;AC-0001;STAC2101.dbf
7531400;120040;AC;;;STAC2101.dbf
7532288;120040;AC;;;STAC2101.dbf
7532326;120040;AC;;;STAC2101.dbf
7540868;120040;AC;0001;AC-0001;STAC2101.dbf
7541279;120040;AC;;;STAC2101.dbf
7547153;120040;AC;;;STAC2101.dbf
7557892;120040;AC;;;STAC2101.dbf
7565534;120040;AC;;;STAC2101.dbf
7577451;120040;AC;;;STAC2101.dbf
7577540;120040;AC;;;STAC2101.dbf
7583818;120040;AC;;;STAC2101.dbf
7586140;120040;AC;;;STAC2101.dbf
7594763;120040;AC;0001;AC-0001;STAC2101.dbf
7598688;120040;AC;0001;AC-0001;STAC2101.dbf
7607652;120040;AC;0001;AC-0001;STAC2101.dbf
7628358;120040;AC;;;STAC2101.dbf
7649746;120040;AC;;;STAC2101.dbf
7653158;120040;AC;;;STAC2101.dbf
7671679;120040;AC;;;STAC2101.dbf
7720408;120040;AC;;;STAC2101.dbf
7724098;120040;AC;;;STAC2101.dbf
7736290;120040;AC;;;STAC2101.dbf
7740190;120040;AC;;;STAC2101.dbf
7740360;120040;AC;;;STAC2101.dbf
7743637;120040;AC;;;STAC2101.dbf
7753799;120040;AC;;;STAC2101.dbf
7755287;120040;AC;;;STAC2101.dbf
7776640;120040;AC;;;STAC2101.dbf
7799632;120040;AC;;;STAC2101.dbf
7818092;120040;AC;;;STAC2101.dbf
7828314;120040;AC;;;STAC2101.dbf
7834136;120040;AC;0001;AC-0001;STAC2101.dbf
7834535;120040;AC;;;STAC2101.dbf
7838980;120040;AC;;;STAC2101.dbf
7838999;120040;AC;;;STAC2101.dbf
7839006;120040;AC;;;STAC2101.dbf
7871899;120040;AC;;;STAC2101.dbf
7880103;120040;AC;0001;AC-0001;STAC2101.dbf
7902670;120040;AC;;;STAC2101.dbf
7902689;120040;AC;;;STAC2101.dbf
7914172;120040;AC;;;STAC2101.dbf
7914202;120040;AC;;;STAC2101.dbf
7914210;120040;AC;;;STAC2101.dbf
7938845;120040;AC;;;STAC2101.dbf
7938853;120040;AC;;;STAC2101.dbf
7942494;120040;AC;;;STAC2101.dbf
7952953;120040;AC;;;STAC2101.dbf
7954417;120040;AC;;;STAC2101.dbf
7993404;120040;AC;;;STAC2101.dbf
7993420;120040;AC;;;STAC2101.dbf
7993447;120040;AC;;;STAC2101.dbf
9002332;120040;AC;;;STAC2101.dbf
9002340;120040;AC;;;STAC2101.dbf
9002677;120040;AC;;;STAC2101.dbf
9003525;120040;AC;;;STAC2101.dbf
9027963;120040;AC;;;STAC2101.dbf
9035362;120040;AC;0001;AC-0001;STAC2101.dbf
9040625;120040;AC;;;STAC2101.dbf
9045678;120040;AC;;;STAC2101.dbf
9056513;120040;AC;;;STAC2101.dbf
9056599;120040;AC;;;STAC2101.dbf
9077359;120040;AC;;;STAC2101.dbf
9096809;120040;AC;;;STAC2101.dbf
9099786;120040;AC;;;STAC2101.dbf
9100954;120040;AC;;;STAC2101.dbf
9106731;120040;AC;;;STAC2101.dbf
9106812;120040;AC;;;STAC2101.dbf
9106855;120040;AC;;;STAC2101.dbf
9126082;120040;AC;;;STAC2101.dbf
9126104;120040;AC;;;STAC2101.dbf
9157816;120040;AC;;;STAC2101.dbf
9157824;120040;AC;;;STAC2101.dbf
9176373;120040;AC;;;STAC2101.dbf
9180125;120040;AC;;;STAC2101.dbf
9180818;120040;AC;;;STAC2101.dbf
9187847;120040;AC;;;STAC2101.dbf
9203389;120040;AC;;;STAC2101.dbf
9217452;120040;AC;;;STAC2101.dbf
9246010;120040;AC;0001;AC-0001;STAC2101.dbf
9251197;120040;AC;;;STAC2101.dbf
9251987;120040;AC;;;STAC2101.dbf
9258957;120040;AC;0001;AC-0001;STAC2101.dbf
9280995;120040;AC;;;STAC2101.dbf
9293531;120040;AC;;;STAC2101.dbf
9293566;120040;AC;;;STAC2101.dbf
9293590;120040;AC;;;STAC2101.dbf
9299920;120040;AC;;;STAC2101.dbf
9312390;120040;AC;;;STAC2101.dbf
9320792;120040;AC;;;STAC2101.dbf
9338748;120040;AC;;;STAC2101.dbf
9347402;120040;AC;;;STAC2101.dbf
9367403;120040;AC;;;STAC2101.dbf
9389814;120040;AC;;;STAC2101.dbf
9399453;120040;AC;;;STAC2101.dbf
9411658;120040;AC;;;STAC2101.dbf
9419926;120040;AC;;;STAC2101.dbf
9430954;120040;AC;0001;AC-0001;STAC2101.dbf
9438386;120040;AC;;;STAC2101.dbf
9438432;120040;AC;;;STAC2101.dbf
9444106;120040;AC;;;STAC2101.dbf
9446559;120040;AC;;;STAC2101.dbf
9463208;120040;AC;;;STAC2101.dbf
9463623;120040;AC;;;STAC2101.dbf
9467610;120040;AC;;;STAC2101.dbf
9475575;120040;AC;;;STAC2101.dbf
9478337;120040;AC;;;STAC2101.dbf
9478515;120040;AC;;;STAC2101.dbf
9486658;120040;AC;;;STAC2101.dbf
9495525;120040;AC;;;STAC2101.dbf
9497285;120040;AC;;;STAC2101.dbf
9514333;120040;AC;;;STAC2101.dbf
9524517;120040;AC;;;STAC2101.dbf
9527974;120040;AC;;;STAC2101.dbf
9537201;120040;AC;;;STAC2101.dbf
9552936;120040;AC;0001;AC-0001;STAC2101.dbf
9564004;120040;AC;;;STAC2101.dbf
9569596;120040;AC;;;STAC2101.dbf
9570721;120040;AC;;;STAC2101.dbf
9579362;120040;AC;;;STAC2101.dbf
9579567;120040;AC;0001;AC-0001;STAC2101.dbf
9598308;120040;AC;;;STAC2101.dbf
9606424;120040;AC;;;STAC2101.dbf
9619461;120040;AC;0001;AC-0001;STAC2101.dbf
9630163;120040;AC;;;STAC2101.dbf
9633006;120040;AC;;;STAC2101.dbf
9648534;120040;AC;;;STAC2101.dbf
9652140;120040;AC;;;STAC2101.dbf
9657959;120040;AC;;;STAC2101.dbf
9670742;120040;AC;;;STAC2101.dbf
9693580;120040;AC;;;STAC2101.dbf
9696458;120040;AC;;;STAC2101.dbf
9708642;120040;AC;;;STAC2101.dbf
9710884;120040;AC;;;STAC2101.dbf
9722556;120040;AC;;;STAC2101.dbf
9745572;120040;AC;;;STAC2101.dbf
9757937;120040;AC;;;STAC2101.dbf
9758488;120040;AC;;;STAC2101.dbf
9805168;120040;AC;0001;AC-0001;STAC2101.dbf
9847855;120040;AC;0001;AC-0001;STAC2101.dbf
9848835;120040;AC;;;STAC2101.dbf
9848959;120040;AC;;;STAC2101.dbf
9865640;120040;AC;;;STAC2101.dbf
9872159;120040;AC;;;STAC2101.dbf
9876863;120040;AC;;;STAC2101.dbf
9876871;120040;AC;;;STAC2101.dbf
9879684;120040;AC;;;STAC2101.dbf
9879897;120040;AC;;;STAC2101.dbf
9879900;120040;AC;0001;AC-0001;STAC2101.dbf
9879927;120040;AC;;;STAC2101.dbf
9881964;120040;AC;;;STAC2101.dbf
9882138;120040;AC;0001;AC-0001;STAC2101.dbf
9883118;120040;AC;;;STAC2101.dbf
9884017;120040;AC;;;STAC2101.dbf
9885374;120040;AC;;;STAC2101.dbf
9887075;120040;AC;;;STAC2101.dbf
9889981;120040;AC;;;STAC2101.dbf
9890742;120040;AC;;;STAC2101.dbf
9890750;120040;AC;;;STAC2101.dbf
9890777;120040;AC;;;STAC2101.dbf
9893024;120040;AC;;;STAC2101.dbf
9893636;120040;AC;;;STAC2101.dbf
9894845;120040;AC;;;STAC2101.dbf
9899243;120040;AC;0006;AC-0006;STAC2101.dbf
9907343;120040;AC;;;STAC2101.dbf
9907866;120040;AC;;;STAC2101.dbf
9908382;120040;AC;;;STAC2101.dbf
9908439;120040;AC;;;STAC2101.dbf
9909451;120040;AC;;;STAC2101.dbf
9911332;120040;AC;;;STAC2101.dbf
9919546;120040;AC;;;STAC2101.dbf
9921060;120040;AC;;;STAC2101.dbf
9921389;120040;AC;;;STAC2101.dbf
9934928;120040;AC;;;STAC2101.dbf
9937900;120040;AC;;;STAC2101.dbf
9938974;120040;AC;;;STAC2101.dbf
9941444;120040;AC;;;STAC2101.dbf
9941541;120040;AC;0001;AC-0001;STAC2101.dbf
9943323;120040;AC;;;STAC2101.dbf
9943358;120040;AC;;;STAC2101.dbf
9953019;120040;AC;;;STAC2101.dbf
9953701;120040;AC;;;STAC2101.dbf
9958223;120040;AC;;;STAC2101.dbf
9960988;120040;AC;;;STAC2101.dbf
9960996;120040;AC;;;STAC2101.dbf
9961097;120040;AC;;;STAC2101.dbf
9961100;120040;AC;;;STAC2101.dbf
9963626;120040;AC;;;STAC2101.dbf
9967168;120040;AC;;;STAC2101.dbf
9970916;120040;AC;;;STAC2101.dbf
9973966;120040;AC;;;STAC2101.dbf
9975411;120040;AC;;;STAC2101.dbf
9976574;120040;AC;;;STAC2101.dbf
9977066;120040;AC;;;STAC2101.dbf
9977082;120040;AC;;;STAC2101.dbf
9979263;120040;AC;;;STAC2101.dbf
9981985;120040;AC;;;STAC2101.dbf
9984291;120040;AC;;;STAC2101.dbf
0043303;120042;AC;;;STAC2101.dbf
0272345;120042;AC;;;STAC2101.dbf
0448389;120042;AC;;;STAC2101.dbf
0449237;120042;AC;;;STAC2101.dbf
2000016;120042;AC;;;STAC2101.dbf
2000024;120042;AC;;;STAC2101.dbf
6651968;120042;AC;;;STAC2101.dbf
6905544;120042;AC;;;STAC2101.dbf
7221312;120042;AC;;;STAC2101.dbf
7240155;120042;AC;;;STAC2101.dbf
7448627;120042;AC;;;STAC2101.dbf
7493460;120042;AC;;;STAC2101.dbf
7493479;120042;AC;;;STAC2101.dbf
7911408;120042;AC;;;STAC2101.dbf
9253246;120042;AC;;;STAC2101.dbf
9259732;120042;AC;;;STAC2101.dbf
9402713;120042;AC;;;STAC2101.dbf
9845143;120042;AC;;;STAC2101.dbf
0483605;120043;AC;;;STAC2101.dbf
0499919;120043;AC;;;STAC2101.dbf
2001772;120043;AC;;;STAC2101.dbf
5858208;120043;AC;0001;AC-0001;STAC2101.dbf
6288782;120043;AC;;;STAC2101.dbf
6289312;120043;AC;;;STAC2101.dbf
6488587;120043;AC;;;STAC2101.dbf
6596657;120043;AC;;;STAC2101.dbf
7550871;120043;AC;;;STAC2101.dbf
0271446;120045;AC;;;STAC2101.dbf
2000660;120045;AC;;;STAC2101.dbf
2000679;120045;AC;;;STAC2101.dbf
2000687;120045;AC;;;STAC2101.dbf
2000725;120045;AC;0001;AC-0001;STAC2101.dbf
2002507;120045;AC;;;STAC2101.dbf
2002515;120045;AC;;;STAC2101.dbf
2002523;120045;AC;0001;AC-0001;STAC2101.dbf
2002531;120045;AC;;;STAC2101.dbf
5250587;120045;AC;;;STAC2101.dbf
6607861;120045;AC;;;STAC2101.dbf
7241216;120045;AC;;;STAC2101.dbf
7466188;120045;AC;;;STAC2101.dbf
7549660;120045;AC;;;STAC2101.dbf
9294430;120045;AC;;;STAC2101.dbf
9294449;120045;AC;;;STAC2101.dbf
9296042;120045;AC;;;STAC2101.dbf
9378308;120045;AC;0001;AC-0001;STAC2101.dbf
9618902;120045;AC;;;STAC2101.dbf
9821279;120045;AC;;;STAC2101.dbf
0088463;120050;AC;;;STAC2101.dbf
0249742;120050;AC;;;STAC2101.dbf
0310654;120050;AC;;;STAC2101.dbf
2000865;120050;AC;0001;AC-0001;STAC2101.dbf
2000873;120050;AC;;;STAC2101.dbf
2000881;120050;AC;;;STAC2101.dbf
2000903;120050;AC;;;STAC2101.dbf
2000911;120050;AC;;;STAC2101.dbf
2000938;120050;AC;;;STAC2101.dbf
2002566;120050;AC;;;STAC2101.dbf
3007367;120050;AC;;;STAC2101.dbf
3449432;120050;AC;;;STAC2101.dbf
3541592;120050;AC;;;STAC2101.dbf
5655994;120050;AC;;;STAC2101.dbf
5981891;120050;AC;;;STAC2101.dbf
5981913;120050;AC;;;STAC2101.dbf
6596517;120050;AC;;;STAC2101.dbf
6676758;120050;AC;;;STAC2101.dbf
6697151;120050;AC;;;STAC2101.dbf
6992811;120050;AC;;;STAC2101.dbf
7241208;120050;AC;;;STAC2101.dbf
7617437;120050;AC;;;STAC2101.dbf
7617488;120050;AC;;;STAC2101.dbf
7617496;120050;AC;;;STAC2101.dbf
7617852;120050;AC;;;STAC2101.dbf
7965222;120050;AC;;;STAC2101.dbf
9043403;120050;AC;;;STAC2101.dbf
9043470;120050;AC;;;STAC2101.dbf
9043489;120050;AC;;;STAC2101.dbf
9089144;120050;AC;;;STAC2101.dbf
9114173;120050;AC;;;STAC2101.dbf
9114181;120050;AC;;;STAC2101.dbf
9309535;120050;AC;;;STAC2101.dbf
9393757;120050;AC;;;STAC2101.dbf
9394044;120050;AC;;;STAC2101.dbf
9421548;120050;AC;;;STAC2101.dbf
9460020;120050;AC;;;STAC2101.dbf
9653953;120050;AC;;;STAC2101.dbf
0196789;120060;AC;;;STAC2101.dbf
0453404;120060;AC;;;STAC2101.dbf
2000113;120060;AC;0003;AC-0003;STAC2101.dbf
2000121;120060;AC;0003;AC-0003;STAC2101.dbf
2000148;120060;AC;0003;AC-0003;STAC2101.dbf
2000156;120060;AC;0003;AC-0003;STAC2101.dbf
2000164;120060;AC;0003;AC-0003;STAC2101.dbf
2001187;120060;AC;;;STAC2101.dbf
3462366;120060;AC;;;STAC2101.dbf
3810771;120060;AC;;;STAC2101.dbf
3900975;120060;AC;;;STAC2101.dbf
3901009;120060;AC;;;STAC2101.dbf
5174678;120060;AC;;;STAC2101.dbf
5371643;120060;AC;;;STAC2101.dbf
6359272;120060;AC;;;STAC2101.dbf
6612385;120060;AC;;;STAC2101.dbf
7105312;120060;AC;;;STAC2101.dbf
7325495;120060;AC;;;STAC2101.dbf
7706324;120060;AC;0003;AC-0003;STAC2101.dbf
7780818;120060;AC;0003;AC-0003;STAC2101.dbf
9058060;120060;AC;;;STAC2101.dbf
9189351;120060;AC;;;STAC2101.dbf
9417702;120060;AC;;;STAC2101.dbf
9896392;120060;AC;;;STAC2101.dbf
9896406;120060;AC;;;STAC2101.dbf
9907416;120060;AC;;;STAC2101.dbf
0423335;120070;AC;;;STAC2101.dbf
0424390;120070;AC;;;STAC2101.dbf
0454648;120070;AC;;;STAC2101.dbf
2000393;120070;AC;0002;AC-0002;STAC2101.dbf
2000407;120070;AC;;;STAC2101.dbf
2001217;120070;AC;;;STAC2101.dbf
2001225;120070;AC;;;STAC2101.dbf
2001233;120070;AC;;;STAC2101.dbf
2001934;120070;AC;;;STAC2101.dbf
3856135;120070;AC;;;STAC2101.dbf
3857956;120070;AC;;;STAC2101.dbf
6613438;120070;AC;;;STAC2101.dbf
7241224;120070;AC;;;STAC2101.dbf
7639805;120070;AC;0002;AC-0002;STAC2101.dbf
7652844;120070;AC;;;STAC2101.dbf
7763638;120070;AC;;;STAC2101.dbf
0272817;120080;AC;;;STAC2101.dbf
2000504;120080;AC;;;STAC2101.dbf
2001101;120080;AC;;;STAC2101.dbf
2001128;120080;AC;;;STAC2101.dbf
3323293;120080;AC;;;STAC2101.dbf
3323307;120080;AC;;;STAC2101.dbf
6422802;120080;AC;;;STAC2101.dbf
7219059;120080;AC;;;STAC2101.dbf
7219067;120080;AC;;;STAC2101.dbf
7219075;120080;AC;;;STAC2101.dbf
9079831;120080;AC;;;STAC2101.dbf
9407146;120080;AC;;;STAC2101.dbf
0432245;270010;AL;;;STAL2101.dbf
2008572;270010;AL;0010;AL-0010;STAL2101.dbf
2008580;270010;AL;0010;AL-0010;STAL2101.dbf
2008599;270010;AL;0010;AL-0010;STAL2101.dbf
2008610;270010;AL;0010;AL-0010;STAL2101.dbf
2008629;270010;AL;0010;AL-0010;STAL2101.dbf
2008637;270010;AL;0010;AL-0010;STAL2101.dbf
2008645;270010;AL;0010;AL-0010;STAL2101.dbf
2008653;270010;AL;0010;AL-0010;STAL2101.dbf
2719762;270010;AL;0010;AL-0010;STAL2101.dbf
2722364;270010;AL;;;STAL2101.dbf
3798593;270010;AL;;;STAL2101.dbf
6352219;270010;AL;0010;AL-0010;STAL2101.dbf
6585701;270010;AL;;;STAL2101.dbf
7244606;270010;AL;;;STAL2101.dbf
7771185;270010;AL;;;STAL2101.dbf
7969791;270010;AL;0010;AL-0010;STAL2101.dbf
9029826;270010;AL;0010;AL-0010;STAL2101.dbf
9177760;270010;AL;;;STAL2101.dbf
9421327;270010;AL;;;STAL2101.dbf
9440038;270010;AL;;;STAL2101.dbf
9807098;270010;AL;;;STAL2101.dbf
2007924;270020;AL;;;STAL2101.dbf
2007932;270020;AL;0002;AL-0002;STAL2101.dbf
2007940;270020;AL;;;STAL2101.dbf
2007967;270020;AL;0002;AL-0002;STAL2101.dbf
2011344;270020;AL;0002;AL-0002;STAL2101.dbf
2011352;270020;AL;0002;AL-0002;STAL2101.dbf
2011360;270020;AL;0002;AL-0002;STAL2101.dbf
2011557;270020;AL;;;STAL2101.dbf
2011565;270020;AL;;;STAL2101.dbf
3117987;270020;AL;0002;AL-0002;STAL2101.dbf
6363407;270020;AL;;;STAL2101.dbf
9013350;270020;AL;;;STAL2101.dbf
0038334;270030;AL;;;STAL2101.dbf
0038423;270030;AL;;;STAL2101.dbf
0116955;270030;AL;;;STAL2101.dbf
0273392;270030;AL;;;STAL2101.dbf
0281301;270030;AL;;;STAL2101.dbf
0363987;270030;AL;;;STAL2101.dbf
0423610;270030;AL;;;STAL2101.dbf
0424951;270030;AL;;;STAL2101.dbf
0427691;270030;AL;;;STAL2101.dbf
0431494;270030;AL;;;STAL2101.dbf
0436186;270030;AL;;;STAL2101.dbf
0481122;270030;AL;;;STAL2101.dbf
0498262;270030;AL;;;STAL2101.dbf
2004798;270030;AL;0007;AL-0007;STAL2101.dbf
2004801;270030;AL;0007;AL-0007;STAL2101.dbf
2004828;270030;AL;0007;AL-0007;STAL2101.dbf
2004836;270030;AL;0007;AL-0007;STAL2101.dbf
2004844;270030;AL;0007;AL-0007;STAL2101.dbf
2004852;270030;AL;0007;AL-0007;STAL2101.dbf
2004860;270030;AL;0007;AL-0007;STAL2101.dbf
2004879;270030;AL;0007;AL-0007;STAL2101.dbf
2004887;270030;AL;0007;AL-0007;STAL2101.dbf
2004909;270030;AL;0007;AL-0007;STAL2101.dbf
2004933;270030;AL;0007;AL-0007;STAL2101.dbf
2004941;270030;AL;0007;AL-0007;STAL2101.dbf
2004968;270030;AL;;;STAL2101.dbf
2004976;270030;AL;0007;AL-0007;STAL2101.dbf
2004984;270030;AL;0007;AL-0007;STAL2101.dbf
2004992;270030;AL;0007;AL-0007;STAL2101.dbf
2005018;270030;AL;0007;AL-0007;STAL2101.dbf
2005026;270030;AL;0007;AL-0007;STAL2101.dbf
2005034;270030;AL;0007;AL-0007;STAL2101.dbf
2005042;270030;AL;0007;AL-0007;STAL2101.dbf
2005050;270030;AL;0007;AL-0007;STAL2101.dbf
2005069;270030;AL;0007;AL-0007;STAL2101.dbf
2005077;270030;AL;0007;AL-0007;STAL2101.dbf
2005085;270030;AL;0007;AL-0007;STAL2101.dbf
2005093;270030;AL;;;STAL2101.dbf
2005123;270030;AL;0007;AL-0007;STAL2101.dbf
2005131;270030;AL;0007;AL-0007;STAL2101.dbf
2005158;270030;AL;0007;AL-0007;STAL2101.dbf
2005174;270030;AL;0007;AL-0007;STAL2101.dbf
2005182;270030;AL;0007;AL-0007;STAL2101.dbf
2005212;270030;AL;0007;AL-0007;STAL2101.dbf
2005220;270030;AL;0007;AL-0007;STAL2101.dbf
2005239;270030;AL;0007;AL-0007;STAL2101.dbf
2005247;270030;AL;0007;AL-0007;STAL2101.dbf
2005263;270030;AL;0007;AL-0007;STAL2101.dbf
2005271;270030;AL;0007;AL-0007;STAL2101.dbf
2005298;270030;AL;0007;AL-0007;STAL2101.dbf
2005301;270030;AL;;;STAL2101.dbf
2005328;270030;AL;0007;AL-0007;STAL2101.dbf
2005336;270030;AL;0007;AL-0007;STAL2101.dbf
2005344;270030;AL;0007;AL-0007;STAL2101.dbf
2005352;270030;AL;0007;AL-0007;STAL2101.dbf
2005395;270030;AL;0007;AL-0007;STAL2101.dbf
2005409;270030;AL;0007;AL-0007;STAL2101.dbf
2005417;270030;AL;0007;AL-0007;STAL2101.dbf
2005425;270030;AL;0007;AL-0007;STAL2101.dbf
2005921;270030;AL;0007;AL-0007;STAL2101.dbf
2005948;270030;AL;0007;AL-0007;STAL2101.dbf
2695782;270030;AL;0007;AL-0007;STAL2101.dbf
2695812;270030;AL;0007;AL-0007;STAL2101.dbf
2696231;270030;AL;0007;AL-0007;STAL2101.dbf
2696258;270030;AL;0007;AL-0007;STAL2101.dbf
2720019;270030;AL;;;STAL2101.dbf
2786346;270030;AL;0007;AL-0007;STAL2101.dbf
2786354;270030;AL;0007;AL-0007;STAL2101.dbf
2817942;270030;AL;0007;AL-0007;STAL2101.dbf
3015408;270030;AL;;;STAL2101.dbf
3047113;270030;AL;0007;AL-0007;STAL2101.dbf
3047148;270030;AL;0007;AL-0007;STAL2101.dbf
3297306;270030;AL;0007;AL-0007;STAL2101.dbf
3478920;270030;AL;0007;AL-0007;STAL2101.dbf
3478939;270030;AL;0007;AL-0007;STAL2101.dbf
3576388;270030;AL;0007;AL-0007;STAL2101.dbf
3609103;270030;AL;0007;AL-0007;STAL2101.dbf
3609170;270030;AL;;;STAL2101.dbf
3609235;270030;AL;0007;AL-0007;STAL2101.dbf
3609251;270030;AL;0007;AL-0007;STAL2101.dbf
3609294;270030;AL;0007;AL-0007;STAL2101.dbf
3609308;270030;AL;0007;AL-0007;STAL2101.dbf
3609359;270030;AL;0007;AL-0007;STAL2101.dbf
3609383;270030;AL;0007;AL-0007;STAL2101.dbf
3609413;270030;AL;0007;AL-0007;STAL2101.dbf
3609553;270030;AL;0007;AL-0007;STAL2101.dbf
3609650;270030;AL;0007;AL-0007;STAL2101.dbf
3609685;270030;AL;;;STAL2101.dbf
3609766;270030;AL;0007;AL-0007;STAL2101.dbf
3609782;270030;AL;0007;AL-0007;STAL2101.dbf
3609804;270030;AL;0007;AL-0007;STAL2101.dbf
3609820;270030;AL;0007;AL-0007;STAL2101.dbf
3609936;270030;AL;0007;AL-0007;STAL2101.dbf
3609944;270030;AL;0007;AL-0007;STAL2101.dbf
3609952;270030;AL;0007;AL-0007;STAL2101.dbf
3609979;270030;AL;0007;AL-0007;STAL2101.dbf
3610012;270030;AL;0007;AL-0007;STAL2101.dbf
3610039;270030;AL;0007;AL-0007;STAL2101.dbf
3610098;270030;AL;0007;AL-0007;STAL2101.dbf
3610152;270030;AL;;;STAL2101.dbf
3610160;270030;AL;;;STAL2101.dbf
3610195;270030;AL;;;STAL2101.dbf
3610268;270030;AL;;;STAL2101.dbf
3610276;270030;AL;;;STAL2101.dbf
3610322;270030;AL;;;STAL2101.dbf
3610357;270030;AL;0007;AL-0007;STAL2101.dbf
3610438;270030;AL;0007;AL-0007;STAL2101.dbf
3610454;270030;AL;0007;AL-0007;STAL2101.dbf
3610462;270030;AL;0007;AL-0007;STAL2101.dbf
3610497;270030;AL;;;STAL2101.dbf
3610519;270030;AL;0007;AL-0007;STAL2101.dbf
3610527;270030;AL;0007;AL-0007;STAL2101.dbf
3610551;270030;AL;;;STAL2101.dbf
3610586;270030;AL;;;STAL2101.dbf
