node_id;node_type;name;municipality_code;latitude;longitude;capacity_beds;habilitation_level
facility:2080826;facility;CNES 2080826 (Itajobi - SP);352190;-21.355539414380285;-49.053716820631266;;
facility:2080842;facility;CNES 2080842 (Cândido Mota - SP);351000;-22.808680370888585;-50.4216996753478;;
facility:2080869;facility;CNES 2080869 (Paulo de Faria - SP);353660;-20.066612557005307;-49.46342303399408;;
facility:2080907;facility;CNES 2080907 (Pacaembu - SP);353490;-21.495552154804663;-51.274209171559725;;
facility:2080915;facility;CNES 2080915 (Bilac - SP);350640;-21.42778463467792;-50.47925752478858;;
facility:2080923;facility;CNES 2080923 (São José do Rio Pardo - SP);354970;-21.60369770422044;-46.87952384694621;;
facility:2080931;facility;CNES 2080931 (São Carlos - SP);354890;-21.91888050502804;-47.867167006877146;;
facility:2080958;facility;CNES 2080958 (Palmital - SP);353530;-22.828796288991622;-50.22094958290394;;
facility:2080966;facility;CNES 2080966 (Estrela d'Oeste - SP);351520;-20.265760715316336;-50.41146874787022;;
facility:2080982;facility;CNES 2080982 (Clementina - SP);351190;-21.570339171450975;-50.460062409059994;;
facility:2080990;facility;CNES 2080990 (Marília - SP);352900;-22.177788412868995;-49.98309166327565;;
facility:2081059;facility;CNES 2081059 (Paulínia - SP);353650;-22.748361708145534;-47.1450654639928;;
facility:2081083;facility;CNES 2081083 (Assis - SP);350400;-22.60173299595029;-50.42076115521011;;
facility:2081091;facility;CNES 2081091 (Itapira - SP);352260;-22.431962884495118;-46.77209427952755;;
facility:2081105;facility;CNES 2081105 (Valparaíso - SP);355630;-21.203091918938192;-50.92385983228875;;
facility:2081113;facility;CNES 2081113 (Rio Claro - SP);354390;-22.373917019009593;-47.57990747428811;;
facility:2081164;facility;CNES 2081164 (Ribeirão Preto - SP);354340;-21.210851733693875;-47.821314347596555;;
facility:2081202;facility;CNES 2081202 (Ribeirão Pires - SP);354330;-23.701052794296128;-46.40280486315838;;
facility:2081229;facility;CNES 2081229 (Parapuã - SP);353600;-21.85290095052712;-50.82169213408588;;
facility:2081237;facility;CNES 2081237 (Rinópolis - SP);354380;-21.681171371340554;-50.71744138187699;;
facility:2081253;facility;CNES 2081253 (Araras - SP);350330;-22.34616229355654;-47.32385729561391;;
facility:2081261;facility;CNES 2081261 (Boituva - SP);350700;-23.2875954760472;-47.674940103047284;;
facility:2081296;facility;CNES 2081296 (Cajobi - SP);350930;-20.873674528015787;-48.83875180060458;;
facility:2081342;facility;CNES 2081342 (Urupês - SP);355600;-21.205202267431087;-49.26516261481577;;
facility:2081350;facility;CNES 2081350 (Piraju - SP);353880;-23.18691595241017;-49.36609257206588;;
facility:2081377;facility;CNES 2081377 (Votuporanga - SP);355710;-20.457811698723386;-49.989096422656075;;
facility:2081385;facility;CNES 2081385 (Tupi Paulista - SP);355510;-21.39038952689578;-51.58720206801265;;
facility:2081393;facility;CNES 2081393 (Serra Negra - SP);355160;-22.589097694428407;-46.68728559896318;;
