distance_min_km,edge_type,source_health_region_id,target_health_region_id,flow,edges,source_region_total,share_of_source_region_flow,weighted_mean_distance_km
50.0,residence,BA-0023,BA-0020,494.0,31,1799.0,0.274597,259.573876
50.0,residence,AM-0009,AM-0001,493.0,40,5144.0,0.09584,551.873758
50.0,residence,RS-0010,RS-0001,493.0,28,3093.0,0.159392,441.133341
50.0,residence,MT-0008,MT-0003,491.0,4,4998.0,0.098239,111.956428
50.0,residence,RJ-0001,RJ-0019,490.0,19,642.0,0.76324,196.198001
50.0,residence,SC-0014,SC-0022,486.0,18,2040.0,0.238235,115.71842
50.0,residence,PB-0006,PB-0003,484.0,38,1445.0,0.334948,132.89353
50.0,residence,PB-0011,PB-0006,481.0,15,817.0,0.588739,89.383119
50.0,residence,PI-0013,PI-0010,481.0,7,2307.0,0.208496,296.481464
50.0,residence,MA-0014,MA-0018,478.0,20,3189.0,0.14989,107.974932
50.0,residence,SP-0214,SP-0213,476.0,14,3856.0,0.123444,122.997545
50.0,residence,MS-0001,MS-0002,472.0,10,60432.0,0.00781,75.815133
50.0,residence,PB-0001,PE-0001,470.0,26,3750.0,0.125333,99.894853
50.0,residence,GO-0001,GO-0006,467.0,22,10442.0,0.044723,142.587521
50.0,residence,RS-0014,RS-0017,467.0,22,966.0,0.483437,88.715896
50.0,residence,PI-0014,PI-0004,466.0,41,2471.0,0.188588,598.607419
50.0,residence,SP-0208,SP-0005,466.0,12,3345.0,0.139312,84.23468
50.0,residence,MG-0016,ES-0003,464.0,12,4672.0,0.099315,68.772287
50.0,residence,PE-0002,PE-0006,463.0,32,17091.0,0.02709,68.561047
50.0,residence,PB-0006,PB-0001,459.0,35,1445.0,0.317647,264.009661
50.0,residence,SC-0006,SC-0018,456.0,36,1283.0,0.355417,208.764749
50.0,residence,PB-0010,PB-0001,454.0,32,1137.0,0.399296,357.473737
50.0,residence,MA-0015,MA-0005,453.0,19,2594.0,0.174634,93.498342
50.0,residence,SC-0009,SC-0018,450.0,29,997.0,0.451354,159.721326
50.0,residence,PE-0003,PE-0004,449.0,30,14794.0,0.03035,61.537129
50.0,residence,BA-0030,BA-0001,447.0,34,2423.0,0.184482,508.133193
50.0,residence,MA-0005,MA-0018,442.0,8,2667.0,0.165729,77.957668
50.0,residence,PI-0013,PI-0004,442.0,29,2307.0,0.191591,475.971796
50.0,residence,BA-0001,BA-0002,440.0,21,4017.0,0.109534,79.666959
50.0,residence,MA-0013,MA-0001,440.0,37,6135.0,0.07172,417.452855
50.0,residence,PI-0012,PI-0010,434.0,12,2540.0,0.170866,258.43644
50.0,residence,MG-0013,SP-0005,433.0,18,7417.0,0.058379,126.64458
50.0,residence,RN-0008,RN-0007,431.0,16,2261.0,0.190624,200.149862
50.0,residence,MA-0002,MA-0003,430.0,6,2650.0,0.162264,77.860872
50.0,residence,CE-0020,CE-0001,426.0,28,1909.0,0.223153,388.039857
50.0,residence,GO-0009,DF-0006,426.0,28,5887.0,0.072363,171.063099
50.0,residence,MA-0015,MA-2105,426.0,9,2594.0,0.164225,85.061332
50.0,residence,MA-0016,MA-0014,423.0,4,5274.0,0.080205,90.621931
50.0,residence,PI-0007,PI-0009,422.0,13,2628.0,0.160578,83.18537
50.0,residence,SP-0101,SP-0207,420.0,18,3533.0,0.118879,79.989143
50.0,residence,MA-0017,MA-0015,414.0,10,5266.0,0.078618,61.417061
50.0,residence,PE-0005,PE-0006,414.0,26,11319.0,0.036576,119.483661
50.0,residence,BA-0031,BA-0002,413.0,12,3447.0,0.119814,59.251026
50.0,residence,MA-0004,MA-0003,412.0,4,4554.0,0.09047,63.975891
50.0,residence,BA-0019,BA-0024,411.0,9,7401.0,0.055533,95.907937
50.0,residence,MG-0007,MG-0013,406.0,19,4755.0,0.085384,236.769737
50.0,residence,MG-0004,MG-0009,405.0,6,9397.0,0.043099,82.256264
50.0,residence,PR-0015,PR-0002,404.0,37,2599.0,0.155444,353.866186
50.0,residence,PR-0007,PR-0010,403.0,15,2831.0,0.142353,172.606992
50.0,residence,PA-0008,AP-0001,402.0,12,12135.0,0.033127,147.376363
50.0,residence,SC-0007,SC-0022,401.0,17,1849.0,0.216874,75.700735
50.0,residence,BA-0021,BA-0016,400.0,28,5686.0,0.070348,147.824171
50.0,residence,GO-0013,GO-0003,399.0,20,1539.0,0.259259,336.598117
50.0,residence,BA-0010,BA-0011,396.0,7,3855.0,0.102724,62.851294
50.0,residence,SP-0207,SP-0212,394.0,16,5129.0,0.076818,79.26889
50.0,residence,SP-0216,SP-0211,394.0,6,18122.0,0.021742,85.203969
50.0,residence,SP-0217,SP-0212,394.0,3,6417.0,0.061399,82.722114
50.0,residence,AM-0001,AM-0007,392.0,4,116947.0,0.003352,90.479452
50.0,residence,MG-0007,SP-0005,392.0,15,4755.0,0.08244,319.413776
50.0,residence,SP-0203,SP-0005,390.0,14,5044.0,0.07732,151.398473
50.0,residence,BA-0005,BA-0006,388.0,11,3967.0,0.097807,122.985028
50.0,residence,MS-0003,MS-0001,386.0,19,3683.0,0.104806,260.535373
50.0,residence,SC-0014,SC-0006,386.0,19,2040.0,0.189216,102.983015
50.0,residence,BA-0008,BA-0009,385.0,10,2234.0,0.172337,104.179019
50.0,residence,SC-0004,SC-0018,385.0,33,1498.0,0.257009,131.571201
50.0,residence,SC-0005,PR-0010,385.0,7,1350.0,0.285185,167.781496
50.0,residence,RS-0015,RS-0017,379.0,13,2647.0,0.143181,85.965845
50.0,residence,PR-0014,PR-0002,378.0,37,6145.0,0.061513,442.942724
50.0,residence,RS-0002,RS-0013,377.0,9,6413.0,0.058787,75.818458
50.0,residence,PR-0022,PR-0017,376.0,29,2515.0,0.149503,125.397554
50.0,residence,SP-0202,SP-0005,376.0,16,3526.0,0.106636,233.236772
50.0,residence,RS-0019,RS-0017,373.0,13,2822.0,0.132176,111.293216
50.0,residence,RS-0043,RS-0001,372.0,9,518.0,0.718147,202.768532
50.0,residence,SC-0017,SC-0011,370.0,5,796.0,0.464824,80.31285
50.0,residence,PI-0015,PI-0004,369.0,26,2797.0,0.131927,381.537419
50.0,residence,SC-0028,SC-0015,369.0,3,600.0,0.615,75.656765
50.0,residence,SC-0025,SC-0022,368.0,9,1631.0,0.225628,84.604713
50.0,residence,PE-0006,PE-0010,364.0,11,9350.0,0.03893,85.088539
50.0,residence,PR-0011,PR-0002,364.0,39,5410.0,0.067283,356.952179
50.0,residence,RJ-3302,RJ-0019,364.0,24,523.0,0.695985,120.038626
50.0,residence,BA-0002,BA-0018,361.0,12,7903.0,0.045679,112.674659
50.0,residence,SP-0214,SP-0101,361.0,34,3856.0,0.09362,171.211512
50.0,residence,BA-0009,BA-0001,357.0,29,3471.0,0.102852,505.22312
50.0,residence,SP-0210,SP-0206,356.0,13,2614.0,0.13619,117.020583
50.0,residence,GO-0016,GO-0001,355.0,31,595.0,0.596639,473.043878
50.0,residence,MG-0016,MG-0023,355.0,22,4672.0,0.075985,98.346106
50.0,residence,SP-0210,SP-0101,354.0,28,2614.0,0.135425,156.199812
50.0,residence,CE-0001,CE-0008,353.0,11,9089.0,0.038838,147.873634
50.0,residence,AL-0001,PE-0001,348.0,13,6016.0,0.057846,187.454117
50.0,residence,ES-0001,ES-0004,347.0,10,36552.0,0.009493,87.620713
50.0,residence,PI-0011,PI-0008,347.0,7,4445.0,0.078065,96.882258
50.0,residence,AL-0002,AL-0007,343.0,8,1762.0,0.194665,60.517881
50.0,residence,PA-0005,PA-0004,342.0,26,13545.0,0.025249,134.60447
50.0,residence,PR-4109,PR-0010,342.0,8,717.0,0.476987,115.069981
50.0,residence,BA-0017,BA-0016,341.0,11,2466.0,0.138281,69.633861
50.0,residence,GO-0001,DF-0006,339.0,21,10442.0,0.032465,187.362763
50.0,residence,BA-0023,BA-0001,338.0,29,1799.0,0.187882,441.820771
50.0,residence,BA-0010,BA-0015,337.0,17,3855.0,0.087419,199.209809
50.0,residence,MG-0011,MG-0021,336.0,22,7072.0,0.047511,68.725162
50.0,residence,BA-0016,BA-0021,335.0,12,6269.0,0.053438,112.015906
50.0,residence,BA-0016,BA-0018,334.0,18,6269.0,0.053278,121.680783
50.0,residence,PR-0010,PR-0002,334.0,21,6797.0,0.049139,417.0012
50.0,residence,MA-0007,MA-0006,333.0,9,4070.0,0.081818,70.888859
50.0,residence,MA-0003,MA-0005,332.0,9,5067.0,0.065522,62.802055
50.0,residence,PB-0008,PB-0001,332.0,23,1356.0,0.244838,311.1689
50.0,residence,PE-0007,PE-0008,332.0,17,2062.0,0.161009,210.5857
50.0,residence,BA-0001,BA-0004,331.0,10,4017.0,0.0824,73.309668
50.0,residence,SC-0018,SC-0014,331.0,9,2627.0,0.125999,62.945225
50.0,residence,PE-0006,PE-0005,328.0,13,9350.0,0.03508,110.704862
50.0,residence,SP-0214,SP-0212,326.0,10,3856.0,0.084544,90.064288
50.0,residence,PB-0007,PB-0001,325.0,39,2072.0,0.156853,361.178444
50.0,residence,MG-0012,SP-0005,324.0,9,6062.0,0.053448,200.85371
50.0,residence,SP-0002,SP-0202,324.0,2,445.0,0.72809,101.459989
50.0,residence,BA-0019,BA-0018,323.0,12,7401.0,0.043643,181.585805
50.0,residence,PB-0010,PB-0006,322.0,13,1137.0,0.283201,83.133452
50.0,residence,PE-0008,PE-0007,321.0,8,4509.0,0.071191,110.459043
50.0,residence,SC-0010,SC-0001,321.0,18,3067.0,0.104663,73.694365
50.0,residence,BA-0013,BA-0006,320.0,16,12470.0,0.025662,165.624776
50.0,residence,MA-0010,MA-0001,320.0,26,4123.0,0.077613,370.899743
50.0,residence,SP-0220,SP-0207,319.0,11,1129.0,0.282551,96.090692
50.0,residence,RS-0004,RS-0001,317.0,27,5290.0,0.059924,264.042366
50.0,residence,RS-0007,RS-0001,317.0,17,1199.0,0.264387,271.75631
50.0,residence,AL-0009,AL-0001,316.0,20,661.0,0.478064,172.366333
50.0,residence,MT-0012,MT-0001,315.0,24,3861.0,0.081585,394.195259
50.0,residence,AM-0007,AC-0002,313.0,1,6819.0,0.045901,52.924682
50.0,residence,MA-0009,MA-0006,313.0,17,5242.0,0.05971,117.92283
50.0,residence,SP-0221,SP-0101,312.0,14,1726.0,0.180765,95.388168
50.0,residence,BA-0010,SE-0002,309.0,4,3855.0,0.080156,81.849255
50.0,residence,PR-0012,PR-0015,307.0,30,5362.0,0.057255,161.3566
50.0,residence,PA-0009,PA-0001,306.0,19,44077.0,0.006942,794.351953
50.0,residence,SP-0209,SP-0101,306.0,27,8140.0,0.037592,415.196913
50.0,residence,SP-0206,SP-0101,304.0,25,10469.0,0.029038,319.626808
50.0,residence,PB-0003,PE-0001,302.0,16,3863.0,0.078178,155.862184
50.0,residence,SC-0011,SC-0025,301.0,4,1215.0,0.247737,59.321358
50.0,residence,SP-0221,SP-3517,300.0,3,1726.0,0.173812,64.113196
50.0,residence,MG-0026,SP-0005,299.0,8,2430.0,0.123045,209.564849
50.0,residence,SP-0214,SP-0206,299.0,11,3856.0,0.077541,169.405054
50.0,residence,MT-0006,MT-0001,298.0,26,1463.0,0.203691,753.172039
50.0,residence,RS-0001,RS-0018,298.0,19,2533.0,0.117647,104.525005
50.0,residence,BA-0011,BA-0003,297.0,19,4716.0,0.062977,149.414443
50.0,residence,GO-0001,SP-0005,297.0,7,10442.0,0.028443,409.937153
50.0,residence,MT-5114,MT-0014,295.0,3,512.0,0.576172,103.132445
50.0,residence,BA-0005,BA-0004,294.0,14,3967.0,0.074111,77.841489
50.0,residence,BA-0029,BA-0002,294.0,15,3219.0,0.091333,108.32792
50.0,residence,AM-0010,AM-0001,293.0,17,2538.0,0.115445,472.860798
50.0,residence,AM-0001,PR-0002,292.0,5,116947.0,0.002497,2788.146583
50.0,residence,AM-0004,AM-0001,292.0,29,2156.0,0.135436,755.340136
50.0,residence,MA-0015,MA-0017,292.0,5,2594.0,0.112567,81.433489
50.0,residence,SP-0205,SP-0213,291.0,11,903.0,0.322259,85.37356
50.0,residence,PA-0013,PA-0006,290.0,12,2481.0,0.116888,152.720022
50.0,residence,SC-0010,SC-0018,290.0,19,3067.0,0.094555,415.601693
50.0,residence,SC-0016,SC-0018,290.0,15,1330.0,0.218045,76.140947
50.0,residence,MT-0014,MT-0015,289.0,2,5004.0,0.057754,140.594702
50.0,residence,AL-0008,AL-0007,287.0,10,1474.0,0.194708,82.7519
50.0,residence,AL-0009,AL-0007,287.0,12,661.0,0.434191,91.787787
50.0,residence,SP-0220,SP-0214,287.0,13,1129.0,0.254207,85.756858
50.0,residence,BA-0021,BA-0018,286.0,20,5686.0,0.050299,173.245653
50.0,residence,PE-0011,PE-0010,286.0,6,4495.0,0.063626,99.321724
50.0,residence,ES-3203,ES-0001,285.0,10,1607.0,0.177349,189.781375
50.0,residence,MA-0003,MA-0004,284.0,8,5067.0,0.056049,74.188258
50.0,residence,MA-0015,MA-0014,284.0,9,2594.0,0.109483,76.854535
50.0,residence,MT-0004,MT-0001,284.0,22,2366.0,0.120034,646.368343
50.0,residence,PR-4109,PR-0002,284.0,8,717.0,0.396095,521.713448
50.0,residence,GO-0006,SP-0005,283.0,9,4289.0,0.065983,280.347113
50.0,residence,SC-0002,SC-0018,283.0,17,954.0,0.296646,245.154722
50.0,residence,RN-0003,RN-0006,282.0,19,7895.0,0.035719,248.724019
50.0,residence,AC-0003,AC-0001,281.0,6,3094.0,0.090821,451.803167
50.0,residence,RS-0015,RS-0019,281.0,11,2647.0,0.106158,86.007159
50.0,residence,MT-0008,MT-0007,279.0,8,4998.0,0.055822,124.545034
50.0,residence,BA-0014,BA-0001,278.0,30,3643.0,0.076311,305.25672
50.0,residence,BA-0024,BA-0001,277.0,31,2454.0,0.112877,458.612644
50.0,residence,MG-0006,MG-0029,277.0,4,15707.0,0.017635,55.772775
50.0,residence,PR-0012,PR-0002,277.0,25,5362.0,0.05166,461.999977
50.0,residence,SP-3517,SP-0101,277.0,12,354.0,0.782486,128.375214
50.0,residence,BA-0006,BA-0007,275.0,7,1481.0,0.185685,76.205977
50.0,residence,BA-0027,BA-0018,274.0,13,2824.0,0.097025,127.773087
50.0,residence,SC-0011,SC-0022,273.0,7,1215.0,0.224691,111.361365
50.0,residence,SP-0212,SP-0207,273.0,15,3883.0,0.070306,67.565218
50.0,residence,MA-0004,MA-0008,272.0,2,4554.0,0.059728,91.543839
50.0,residence,MA-0013,PI-0004,272.0,18,6135.0,0.044336,147.201434
50.0,residence,RN-0001,RN-0005,269.0,15,7000.0,0.038429,63.201157
50.0,residence,SP-0213,SP-0005,269.0,7,5216.0,0.051572,87.369233
50.0,residence,BA-0003,SE-0008,268.0,14,10512.0,0.025495,128.125177
50.0,residence,BA-0028,BA-0016,266.0,9,7105.0,0.037438,116.384729
50.0,residence,RN-0003,RN-0002,266.0,6,7895.0,0.033692,89.21193
50.0,residence,MG-0029,MG-0002,265.0,28,2437.0,0.10874,298.783264
50.0,residence,MG-0030,MG-0002,265.0,28,10008.0,0.026479,465.249272
50.0,residence,MA-0012,MA-0001,264.0,21,9853.0,0.026794,632.926971
50.0,residence,MA-0013,MA-0015,261.0,17,6135.0,0.042543,235.5635
50.0,residence,SP-0202,SP-0101,261.0,15,3526.0,0.074022,500.202167
50.0,residence,BA-0012,BA-0011,260.0,9,11494.0,0.02262,91.06013
50.0,residence,PR-0015,PR-0017,260.0,18,2599.0,0.100038,82.326639
50.0,residence,BA-0009,BA-0008,259.0,16,3471.0,0.074618,110.679938
50.0,residence,BA-0021,BA-0027,259.0,17,5686.0,0.04555,81.696141
50.0,residence,SP-0224,SP-0101,259.0,17,1654.0,0.15659,154.886093
50.0,residence,CE-0019,CE-0001,258.0,26,1671.0,0.154399,407.764058
50.0,residence,GO-0009,GO-0003,258.0,5,5887.0,0.043825,83.626797
50.0,residence,RJ-0003,RJ-0019,258.0,14,432.0,0.597222,99.575375
50.0,residence,PI-0003,PI-0001,257.0,12,2927.0,0.087803,138.61184
50.0,residence,AM-0009,AM-0005,256.0,3,5144.0,0.049767,99.355714
50.0,residence,PI-0004,PI-0002,256.0,8,6456.0,0.039653,88.583001
50.0,residence,RS-0010,RS-0012,256.0,4,3093.0,0.082768,56.89855
50.0,residence,AL-0001,AL-0007,255.0,10,6016.0,0.042387,88.488096
50.0,residence,SP-0016,SP-0216,255.0,9,265.0,0.962264,99.22528
50.0,residence,MA-0013,PI-0010,254.0,6,6135.0,0.041402,95.751084
50.0,residence,SC-0022,SC-0018,254.0,12,910.0,0.279121,165.083865
50.0,residence,SP-0206,SP-0202,254.0,7,10469.0,0.024262,85.1183
50.0,residence,BA-0002,BA-0003,253.0,10,7903.0,0.032013,83.858526
50.0,residence,CE-0014,CE-0008,253.0,4,1420.0,0.178169,159.86482
50.0,residence,MT-0011,MT-0001,253.0,21,3661.0,0.069107,653.275072
50.0,residence,MA-2108,MA-0001,252.0,19,274.0,0.919708,156.985191
50.0,residence,RJ-0207,RJ-0033,251.0,2,812.0,0.309113,82.44012
50.0,residence,MG-0028,MG-0002,250.0,25,4345.0,0.057537,466.763002
50.0,residence,SP-0206,SP-0005,249.0,10,10469.0,0.023785,205.363077
50.0,residence,PR-0017,PR-0016,248.0,14,4656.0,0.053265,63.370177
50.0,residence,AP-0002,AP-0001,247.0,12,254.0,0.972441,237.700809
50.0,residence,SP-0203,SP-0101,244.0,23,5044.0,0.048374,249.790331
50.0,residence,PR-0012,PR-0010,243.0,14,5362.0,0.045319,123.294509
50.0,residence,SC-0017,SC-0018,242.0,15,796.0,0.30402,91.702578
50.0,residence,BA-0004,BA-0002,241.0,15,3822.0,0.063056,81.575033
50.0,residence,PR-0013,PR-0012,241.0,13,2039.0,0.118195,63.18072
50.0,residence,PR-0007,PR-0002,240.0,27,2831.0,0.084776,329.092446
50.0,residence,MG-0017,MG-0004,239.0,3,7244.0,0.032993,64.243416
50.0,residence,SP-0202,SP-0206,239.0,14,3526.0,0.067782,125.208805
50.0,residence,AM-0008,AM-0002,238.0,3,6984.0,0.034078,193.48621
50.0,residence,GO-0006,GO-0015,237.0,11,4289.0,0.055258,103.677623
50.0,residence,GO-0012,GO-0003,237.0,12,955.0,0.248168,225.411601
50.0,residence,GO-0015,SP-0005,235.0,13,3334.0,0.070486,332.069806
50.0,residence,PE-0001,PE-0004,234.0,12,3900.0,0.06,70.074278
50.0,residence,SP-0005,SP-0213,234.0,4,682.0,0.343109,102.743251
50.0,residence,MG-0010,SP-0207,233.0,18,1386.0,0.16811,100.813376
50.0,residence,MG-0024,MG-0008,233.0,19,6419.0,0.036298,94.258629
50.0,residence,BA-0012,BA-0003,231.0,13,11494.0,0.020097,181.804176
50.0,residence,PB-0007,PB-0003,231.0,25,2072.0,0.111486,240.316306
50.0,residence,SC-0004,SC-0015,231.0,21,1498.0,0.154206,80.492966
50.0,residence,PI-0006,PI-0010,230.0,4,4461.0,0.051558,71.858424
50.0,residence,BA-0027,BA-0002,228.0,12,2824.0,0.080737,306.214515
50.0,residence,MG-0017,MG-0023,228.0,14,7244.0,0.031474,241.860284
50.0,residence,MG-0018,MG-0002,227.0,26,2336.0,0.097175,182.996585
50.0,residence,MS-0006,MS-0001,227.0,14,2210.0,0.102715,229.489114
50.0,residence,MA-0014,MA-0015,226.0,15,3189.0,0.070869,72.518552
50.0,residence,MT-0008,MT-0001,226.0,20,4998.0,0.045218,383.736513
50.0,residence,TO-0001,MT-0016,226.0,1,12047.0,0.01876,86.8165
50.0,residence,BA-0007,BA-0013,225.0,17,3234.0,0.069573,119.053664
50.0,residence,AL-0001,AL-0003,224.0,2,6016.0,0.037234,56.713752
50.0,residence,MA-0017,MA-0005,224.0,14,5266.0,0.042537,87.096668
50.0,residence,SP-0101,MG-0002,222.0,14,3533.0,0.062836,499.066493
50.0,residence,TO-0001,SP-0005,222.0,9,12047.0,0.018428,1112.710758
50.0,residence,PA-0003,PA-0005,221.0,11,8279.0,0.026694,201.746182
50.0,residence,MG-0007,MG-0012,220.0,16,4755.0,0.046267,148.895155
50.0,residence,MG-0022,SP-0213,220.0,10,2520.0,0.087302,117.567385
50.0,residence,MG-0028,SP-0005,220.0,4,4345.0,0.050633,499.873373
50.0,residence,BA-0002,BA-0012,219.0,9,7903.0,0.027711,81.48833
50.0,residence,CE-0016,CE-0001,218.0,18,2661.0,0.081924,270.924048
50.0,residence,TO-0001,TO-0002,218.0,15,12047.0,0.018096,180.825472
50.0,residence,DF-0006,GO-0001,215.0,12,1028.0,0.209144,186.869495
50.0,residence,MS-0006,PR-0010,215.0,2,2210.0,0.097285,140.018808
50.0,residence,MS-0008,MS-0007,215.0,5,2291.0,0.093845,133.884045
50.0,residence,PA-0004,PA-0005,215.0,9,11055.0,0.019448,212.955126
50.0,residence,PR-0017,PR-0015,214.0,14,4656.0,0.045962,85.503115
50.0,residence,PR-0002,PR-0001,213.0,7,9641.0,0.022093,74.084874
50.0,residence,RJ-0033,RJ-0019,213.0,10,1594.0,0.133626,94.656179
50.0,residence,AM-0004,AC-0002,211.0,4,2156.0,0.097866,157.089357
50.0,residence,BA-0010,SE-0008,211.0,10,3855.0,0.054734,135.543808
50.0,residence,PB-0008,PB-0003,209.0,14,1356.0,0.15413,203.792974
50.0,residence,SP-0204,SP-0212,209.0,6,2263.0,0.092355,99.437394
50.0,residence,AM-0003,AM-0001,208.0,19,7180.0,0.028969,738.070291
50.0,residence,SP-0219,SP-0212,208.0,3,2328.0,0.089347,119.66831
50.0,residence,MG-0024,MG-0023,207.0,13,6419.0,0.032248,70.646301
50.0,residence,RN-0004,RN-0005,207.0,15,4339.0,0.047707,83.09985
50.0,residence,BA-0011,BA-0002,206.0,15,4716.0,0.043681,160.363225
50.0,residence,MG-0028,MG-0013,206.0,6,4345.0,0.047411,356.745236
50.0,residence,BA-0003,SE-0001,205.0,5,10512.0,0.019502,65.460316
50.0,residence,RJ-0330,RJ-0019,202.0,2,288.0,0.701389,82.640989
50.0,residence,SP-0017,SP-0101,202.0,16,1957.0,0.103219,154.693884
50.0,residence,AL-0010,AL-0007,201.0,10,2194.0,0.091613,153.881438
50.0,residence,MG-0005,MG-0002,201.0,14,2591.0,0.077576,208.43698
50.0,residence,SP-0101,SP-0206,201.0,4,3533.0,0.056892,268.694306
50.0,residence,ES-3203,ES-0003,200.0,2,1607.0,0.124456,163.328348
50.0,residence,PE-0004,PE-0003,200.0,17,25284.0,0.00791,74.887077
50.0,residence,PE-0011,PE-0006,200.0,17,4495.0,0.044494,185.447472
50.0,residence,MG-0011,MG-0022,199.0,14,7072.0,0.028139,145.15136
50.0,residence,BA-0023,BA-0024,198.0,6,1799.0,0.110061,83.517322
50.0,residence,GO-0009,GO-0022,198.0,10,5887.0,0.033633,115.113961
50.0,residence,PR-0017,PR-0002,198.0,12,4656.0,0.042526,292.198035
50.0,residence,SC-0016,SC-0026,197.0,3,1330.0,0.14812,77.228883
50.0,residence,SC-0010,SC-0005,196.0,20,3067.0,0.063906,81.831184
50.0,residence,PE-0009,PE-0007,195.0,10,5630.0,0.034636,96.094955
50.0,residence,GO-0007,SP-0005,194.0,7,4631.0,0.041892,305.94079
50.0,residence,MG-0019,MG-0004,194.0,6,4998.0,0.038816,103.4126
50.0,residence,RS-0009,RS-0006,194.0,13,1800.0,0.107778,87.509324
50.0,residence,AM-0001,AM-0002,193.0,3,116947.0,0.00165,86.753957
50.0,residence,BA-0015,BA-0016,193.0,9,6937.0,0.027822,254.489019
50.0,residence,BA-0027,BA-0021,193.0,7,2824.0,0.068343,113.531239
50.0,residence,MG-0003,MG-0005,193.0,19,4611.0,0.041856,86.589053
50.0,residence,BA-0026,BA-0022,192.0,17,6777.0,0.028331,208.230559
50.0,residence,BA-0018,BA-0027,191.0,11,5086.0,0.037554,132.733188
50.0,residence,PI-0008,PI-0010,191.0,8,1596.0,0.119674,99.748651
50.0,residence,SP-0220,SP-0213,191.0,4,1129.0,0.169176,110.151932
50.0,residence,RS-0004,RS-0009,190.0,12,5290.0,0.035917,129.861072
50.0,residence,PR-0016,PR-0017,189.0,21,1975.0,0.095696,77.084863
50.0,residence,GO-0007,GO-0006,188.0,10,4631.0,0.040596,128.830851
50.0,residence,SC-0026,SC-0022,188.0,6,1118.0,0.168157,174.815285
50.0,residence,SP-0101,SP-0216,188.0,11,3533.0,0.053213,106.392562
50.0,residence,SC-0015,SC-0002,187.0,8,3333.0,0.056106,136.962945
50.0,residence,SC-0028,SC-0010,187.0,1,600.0,0.311667,75.26964
50.0,residence,PR-0016,PR-0002,186.0,17,1975.0,0.094177,295.287887
50.0,residence,SC-0010,PR-0007,186.0,3,3067.0,0.060646,52.094527
50.0,residence,SC-0016,SC-0022,184.0,12,1330.0,0.138346,137.410239
50.0,residence,SP-0205,SP-0005,184.0,4,903.0,0.203765,61.815157
50.0,residence,SP-0207,SP-0206,184.0,15,5129.0,0.035874,174.283658
50.0,residence,BA-0011,SE-0008,183.0,13,4716.0,0.038804,117.888636
50.0,residence,ES-0001,MG-0002,183.0,27,36552.0,0.005007,384.077276
50.0,residence,PB-0015,PB-0003,183.0,7,213.0,0.859155,53.080713
50.0,residence,BA-0017,BA-0018,182.0,7,2466.0,0.073804,60.12334
50.0,residence,PE-0004,PE-0005,182.0,15,25284.0,0.007198,73.820948
50.0,residence,MT-0011,MT-0014,181.0,10,3661.0,0.04944,252.452308
50.0,residence,CE-0010,CE-2301,180.0,8,6020.0,0.0299,176.678185
50.0,residence,MT-0010,MT-0001,180.0,15,918.0,0.196078,510.071239
50.0,residence,PB-0016,PB-0003,180.0,9,207.0,0.869565,114.417361
50.0,residence,SC-0008,SC-0002,180.0,9,586.0,0.307167,92.498392
50.0,residence,PA-0002,PA-0006,179.0,7,6965.0,0.0257,105.0733
50.0,residence,BA-0021,BA-0002,178.0,15,5686.0,0.031305,339.708349
