distance_min_km,source_node_id,source_name,source_municipality_code,source_health_region_id,total_flow,target_facilities,top_target_node_id,top_target_name,top_target_flow,top_target_share,cross_health_region_flow,cross_health_region_share,cross_uf_flow,cross_uf_share,weighted_mean_distance_km,max_edge_distance_km
50.0,municipality:150013,Abel Figueiredo - PA,150013,PA-0011,90.0,4,facility:2615797,HOSPITAL MUNICIPAL DE MARABA,35.0,0.388889,6.0,0.066667,0.0,0.0,107.768984,389.866978
50.0,municipality:353520,Palmeira d'Oeste - SP,353520,SP-0215,211.0,4,facility:2077396,HOSPITAL DE BASE DE SAO JOSE DO RIO PRETO,160.0,0.758294,14.0,0.066351,0.0,0.0,148.439977,227.117689
50.0,municipality:150085,Anapu - PA,150085,PA-0010,2213.0,11,facility:2330938,HOSPITAL MUNICIPAL OSCAR DE DEA,1636.0,0.739268,145.0,0.065522,10.0,0.004519,105.080505,1864.608787
50.0,municipality:290940,Cotegipe - BA,290940,BA-0025,306.0,7,facility:3972925,HOSPITAL DO OESTE,187.0,0.611111,20.0,0.065359,0.0,0.0,122.092548,649.514604
50.0,municipality:172120,Tocantinópolis - TO,172120,TO-0002,398.0,6,facility:2468972,HOSPITAL REGIONAL DE AUGUSTINOPOLIS,169.0,0.424623,26.0,0.065327,12.0,0.030151,169.386377,1593.697922
50.0,municipality:211130,São Luís - MA,211130,MA-0001,6741.0,36,facility:2456958,SANTA CASA,6301.0,0.934728,440.0,0.065272,81.0,0.012016,92.956321,2344.992053
50.0,municipality:521839,Professor Jamil - GO,521839,GO-0001,92.0,9,facility:5419662,HOSPITAL ESTAD DE APARECIDA DE GOIANIA CAIRO LOUZADA HEAPA,18.0,0.195652,6.0,0.065217,0.0,0.0,64.68247,127.915449
50.0,municipality:172110,Tocantínia - TO,172110,TO-0001,215.0,5,facility:2786117,HOSPITAL GERAL DE PALMAS DR FRANCISCO AYRES,132.0,0.613953,14.0,0.065116,8.0,0.037209,119.206475,1483.618914
50.0,municipality:312970,Ibiraci - MG,312970,MG-0022,231.0,3,facility:2775999,IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS,216.0,0.935065,15.0,0.064935,15.0,0.064935,83.414948,902.816492
50.0,municipality:130426,Uarini - AM,130426,AM-0002,77.0,2,facility:2016141,HOSPITAL REGIONAL DE TEFE,72.0,0.935065,5.0,0.064935,0.0,0.0,112.250772,596.940229
50.0,municipality:510180,Barra do Garças - MT,510180,MT-0008,3236.0,19,facility:2395886,HOSPITAL MUNICIPAL MILTON PESSOA MORBECK,3013.0,0.931088,210.0,0.064895,71.0,0.021941,85.018954,852.829588
50.0,municipality:316590,Senador Modestino Gonçalves - MG,316590,MG-0004,262.0,4,facility:2135132,SANTA CASA DE CARIDADE,137.0,0.522901,17.0,0.064885,0.0,0.0,69.29846,244.914378
50.0,municipality:314850,Pavão - MG,314850,MG-0017,108.0,5,facility:2208172,HOSPITAL SANTA ROSALIA,53.0,0.490741,7.0,0.064815,0.0,0.0,86.569412,406.664827
50.0,municipality:354150,Presidente Venceslau - SP,354150,SP-0216,664.0,9,facility:2755130,HOSPITAL DOMINGOS LEONARDO CERAVOLO PRESIDENTE PRUDENTE,431.0,0.649096,43.0,0.064759,0.0,0.0,72.601922,506.988988
50.0,municipality:316447,São Sebastião do Anta - MG,316447,MG-0023,94.0,2,facility:2205440,HOSPITAL MARCIO CUNHA,88.0,0.93617,6.0,0.06383,0.0,0.0,70.440928,210.265348
50.0,municipality:310375,Araporã - MG,310375,MG-0012,251.0,6,facility:2146355,HOSPITAL DE CLINICAS DE UBERLANDIA,142.0,0.565737,16.0,0.063745,16.0,0.063745,129.031748,262.924507
50.0,municipality:351290,Cosmorama - SP,351290,SP-0215,173.0,4,facility:2077396,HOSPITAL DE BASE DE SAO JOSE DO RIO PRETO,129.0,0.745665,11.0,0.063584,0.0,0.0,63.351672,125.90755
50.0,municipality:230945,Ocara - CE,230945,CE-0001,883.0,26,facility:2497654,HGF HOSPITAL GERAL DE FORTALEZA,124.0,0.14043,56.0,0.06342,0.0,0.0,87.384174,118.601874
50.0,municipality:500525,Laguna Carapã - MS,500525,MS-0002,205.0,8,facility:2710935,EBSERH HOSPITAL UNIVERSITARIO GRANDE DOURADOS,71.0,0.346341,13.0,0.063415,0.0,0.0,73.471435,253.091887
50.0,municipality:353130,Monte Alto - SP,353130,SP-0213,852.0,9,facility:2082187,HOSPITAL DAS CLINICAS FAEPA RIBEIRAO PRETO,535.0,0.627934,54.0,0.06338,0.0,0.0,74.08807,101.731254
50.0,municipality:410800,Florestópolis - PR,410800,PR-0017,426.0,7,facility:2781859,HOSPITAL UNIVERSITARIO REGIONAL DO NORTE DO PARANA,142.0,0.333333,27.0,0.06338,0.0,0.0,53.006714,58.519471
50.0,municipality:312480,Estrela do Sul - MG,312480,MG-0012,95.0,3,facility:2146355,HOSPITAL DE CLINICAS DE UBERLANDIA,79.0,0.831579,6.0,0.063158,0.0,0.0,74.094547,257.734345
50.0,municipality:352550,Joanópolis - SP,352550,SP-0207,95.0,5,facility:2079798,HOSPITAL DAS CLINICAS DA UNICAMP DE CAMPINAS,29.0,0.305263,6.0,0.063158,0.0,0.0,85.137628,109.240535
50.0,municipality:510250,Cáceres - MT,510250,MT-0002,5811.0,14,facility:2534460,HOSPITAL REGIONAL DE CACERES DR ANTONIO FONTES UNIDADE I,2976.0,0.512132,365.0,0.062812,6.0,0.001033,64.926159,1073.368312
50.0,municipality:421775,Sul Brasil - SC,421775,SC-0010,80.0,3,facility:2537788,HOSPITAL REGIONAL DO OESTE,69.0,0.8625,5.0,0.0625,0.0,0.0,56.999991,57.443644
50.0,municipality:170555,Combinado - TO,170555,TO-0001,128.0,6,facility:2786117,HOSPITAL GERAL DE PALMAS DR FRANCISCO AYRES,48.0,0.375,8.0,0.0625,0.0,0.0,325.435071,359.900951
50.0,municipality:351515,Engenheiro Coelho - SP,351515,SP-0210,129.0,5,facility:9425802,HOSPITAL REGIONAL DE PIRACICABA,56.0,0.434109,8.0,0.062016,0.0,0.0,63.469919,129.565097
50.0,municipality:353420,Orindiúva - SP,353420,SP-0215,374.0,3,facility:2077396,HOSPITAL DE BASE DE SAO JOSE DO RIO PRETO,336.0,0.898396,23.0,0.061497,0.0,0.0,70.987541,90.622674
50.0,municipality:210390,Duque Bacelar - MA,210390,MA-0018,114.0,4,facility:3388301,COMPLEXO HOSPITALAR GENTIL FILHO,49.0,0.429825,7.0,0.061404,0.0,0.0,101.642129,220.033874
50.0,municipality:320316,Laranja da Terra - ES,320316,ES-0001,408.0,16,facility:2494442,HOSPITAL EVANGELICO DE VILA VELHA,52.0,0.127451,25.0,0.061275,0.0,0.0,85.798678,94.488539
50.0,municipality:412000,Porecatu - PR,412000,PR-0017,655.0,10,facility:4055748,HOSPITAL SAO RAFAEL,187.0,0.285496,40.0,0.061069,0.0,0.0,67.737048,94.498048
50.0,municipality:350880,Cafelândia - SP,350880,SP-0206,181.0,7,facility:2083086,HOSPITAL AMARAL CARVALHO JAU,62.0,0.342541,11.0,0.060773,5.0,0.027624,123.752504,536.798159
50.0,municipality:350260,Aparecida d'Oeste - SP,350260,SP-0215,99.0,3,facility:2077396,HOSPITAL DE BASE DE SAO JOSE DO RIO PRETO,76.0,0.767677,6.0,0.060606,0.0,0.0,168.80791,244.907264
50.0,municipality:412580,São Pedro do Ivaí - PR,412580,PR-0016,297.0,6,facility:2439360,HNSG HOSPITAL DA PROVIDENCIA,158.0,0.531987,18.0,0.060606,0.0,0.0,59.274307,93.927753
50.0,municipality:320115,Brejetuba - ES,320115,ES-0001,430.0,18,facility:7257406,HOSPITAL ESTADUAL DR JAYME SANTOS NEVES,71.0,0.165116,26.0,0.060465,6.0,0.013953,106.8482,278.137543
50.0,municipality:150420,Marabá - PA,150420,PA-0011,11666.0,30,facility:5703425,HOSPITAL MATERNO INFANTIL DE MARABA,4494.0,0.385222,703.0,0.060261,148.0,0.012686,134.173845,1666.838151
50.0,municipality:150503,Novo Progresso - PA,150503,PA-0009,1842.0,13,facility:2331578,HOSPITAL MUNICIPAL DE NOVO PROGRESSO,1533.0,0.832248,110.0,0.059718,99.0,0.053746,168.948544,1581.799468
50.0,municipality:310050,Açucena - MG,310050,MG-0023,286.0,5,facility:2205440,HOSPITAL MARCIO CUNHA,252.0,0.881119,17.0,0.059441,0.0,0.0,59.492964,187.596732
50.0,municipality:510626,Novo Mundo - MT,510626,MT-0011,321.0,4,facility:2699842,HOSPITAL REGIONAL DE PEIXOTO DE AZEVEDO,302.0,0.94081,19.0,0.05919,0.0,0.0,94.44477,655.776156
50.0,municipality:320455,Santa Maria de Jetibá - ES,320455,ES-0001,1133.0,19,facility:7257406,HOSPITAL ESTADUAL DR JAYME SANTOS NEVES,181.0,0.159753,67.0,0.059135,0.0,0.0,58.140878,65.037526
50.0,municipality:330490,São Gonçalo - RJ,330490,RJ-0033,1715.0,13,facility:2291525,H OLHOS SAO GONCALO,1263.0,0.736443,101.0,0.058892,6.0,0.003499,77.238498,416.769933
50.0,municipality:230100,Aquiraz - CE,230100,CE-0001,238.0,3,facility:2611295,HOSPITAL MUNICIPAL DOUTOR AMADEU SA,210.0,0.882353,14.0,0.058824,0.0,0.0,82.226962,165.055513
50.0,municipality:270350,Jacuípe - AL,270350,AL-0001,102.0,9,facility:2006510,HOSPITAL GERAL DO ESTADO DR OSVALDO BRANDAO VILELA,45.0,0.441176,6.0,0.058824,6.0,0.058824,96.702081,159.495827
50.0,municipality:410820,Formosa do Oeste - PR,410820,PR-0010,290.0,9,facility:2738368,HOSPITAL UNIVERSITARIO DO OESTE DO PARANA,120.0,0.413793,17.0,0.058621,0.0,0.0,85.594624,426.833968
50.0,municipality:241270,São Pedro - RN,241270,RN-0005,86.0,2,facility:4014111,HOSPITAL UNIVERSITARIO ANA BEZERRA,81.0,0.94186,5.0,0.05814,0.0,0.0,69.772853,276.855275
50.0,municipality:251315,Santa Cecília - PB,251315,PB-0003,172.0,8,facility:2362287,INSTITUTO DE SAUDE ELPIDIO DE ALMEIDA,66.0,0.383721,10.0,0.05814,10.0,0.05814,58.761077,115.667142
50.0,municipality:521440,Nazário - GO,521440,GO-0001,260.0,15,facility:7743068,HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL,43.0,0.165385,15.0,0.057692,0.0,0.0,60.654563,66.394994
50.0,municipality:171430,Nazaré - TO,171430,TO-0002,87.0,4,facility:2468972,HOSPITAL REGIONAL DE AUGUSTINOPOLIS,46.0,0.528736,5.0,0.057471,5.0,0.057471,186.358936,1583.917777
50.0,municipality:431940,São Pedro do Sul - RS,431940,RS-0004,506.0,11,facility:2244306,HOSPITAL UNIVERSITARIO SANTA MARIA,376.0,0.743083,29.0,0.057312,0.0,0.0,65.923781,295.309533
50.0,municipality:510285,Castanheira - MT,510285,MT-0009,193.0,4,facility:4069803,HOSPITAL MUNICIPAL DE JUINA DR HIDEO SAKUNO,177.0,0.917098,11.0,0.056995,6.0,0.031088,115.313911,1513.814292
50.0,municipality:310730,Bocaiúva - MG,310730,MG-0006,1018.0,12,facility:2149990,HOSPITAL SANTA CASA DE MONTES CLAROS,565.0,0.55501,58.0,0.056974,0.0,0.0,76.677632,302.782271
50.0,municipality:292145,Mirante - BA,292145,BA-0020,158.0,7,facility:2402556,UNIMEC,45.0,0.28481,9.0,0.056962,0.0,0.0,82.01916,159.805308
50.0,municipality:352710,Lins - SP,352710,SP-0206,551.0,10,facility:2083086,HOSPITAL AMARAL CARVALHO JAU,197.0,0.357532,31.0,0.056261,0.0,0.0,123.950151,184.260433
50.0,municipality:355350,Tapiraí - SP,355350,SP-0216,338.0,7,facility:2081695,CONJUNTO HOSPITALAR SOROCABA,125.0,0.369822,19.0,0.056213,0.0,0.0,82.523849,213.304715
50.0,municipality:410832,Francisco Alves - PR,410832,PR-0012,606.0,8,facility:3005011,NOROSPAR,226.0,0.372937,34.0,0.056106,0.0,0.0,70.294399,258.772731
50.0,municipality:430490,Casca - RS,430490,RS-0006,250.0,4,facility:2246988,HOSPITAL SAO VICENTE DE PAULO,155.0,0.62,14.0,0.056,0.0,0.0,63.796687,176.714321
50.0,municipality:521530,Orizona - GO,521530,GO-0001,268.0,16,facility:5419662,HOSPITAL ESTAD DE APARECIDA DE GOIANIA CAIRO LOUZADA HEAPA,50.0,0.186567,15.0,0.05597,0.0,0.0,124.905598,191.113692
50.0,municipality:231395,Varjota - CE,231395,CE-0011,627.0,7,facility:3021114,SANTA CASA DE MISERICORDIA DE SOBRAL,323.0,0.515152,35.0,0.055821,0.0,0.0,65.2152,222.965982
50.0,municipality:350020,Adolfo - SP,350020,SP-0215,396.0,5,facility:2077396,HOSPITAL DE BASE DE SAO JOSE DO RIO PRETO,341.0,0.861111,22.0,0.055556,0.0,0.0,65.314877,214.338923
50.0,municipality:317047,Uruana de Minas - MG,317047,MG-0028,91.0,2,facility:2760924,HOSPITAL MUNICIPAL DR JOAQUIM BROCHADO,86.0,0.945055,5.0,0.054945,5.0,0.054945,74.848003,170.995989
50.0,municipality:500540,Maracaju - MS,500540,MS-0001,657.0,11,facility:0009717,SANTA CASA,316.0,0.480974,36.0,0.054795,6.0,0.009132,148.193724,716.707109
50.0,municipality:291570,Itamari - BA,291570,BA-0013,274.0,3,facility:2400693,HOSPITAL GERAL PRADO VALADARES,259.0,0.945255,15.0,0.054745,6.0,0.021898,110.522169,1209.624348
50.0,municipality:521140,Itauçu - GO,521140,GO-0001,257.0,16,facility:7743068,HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL,45.0,0.175097,14.0,0.054475,0.0,0.0,63.817273,90.114279
50.0,municipality:171610,Paraíso do Tocantins - TO,171610,TO-0001,1305.0,13,facility:2786117,HOSPITAL GERAL DE PALMAS DR FRANCISCO AYRES,816.0,0.625287,71.0,0.054406,35.0,0.02682,90.976818,1505.667839
50.0,municipality:290060,Aiquara - BA,290060,BA-0013,92.0,2,facility:2400693,HOSPITAL GERAL PRADO VALADARES,87.0,0.945652,5.0,0.054348,0.0,0.0,117.994159,194.023016
50.0,municipality:430180,Barracão - RS,430180,RS-0006,93.0,3,facility:2246988,HOSPITAL SAO VICENTE DE PAULO,66.0,0.709677,5.0,0.053763,0.0,0.0,111.185244,112.827286
50.0,municipality:170320,Bernardo Sayão - TO,170320,TO-0002,93.0,6,facility:2600536,HOSPITAL REGIONAL DE ARAGUAINA,60.0,0.645161,5.0,0.053763,0.0,0.0,123.783923,251.70879
50.0,municipality:312430,Espinosa - MG,312430,MG-0006,731.0,13,facility:2149990,HOSPITAL SANTA CASA DE MONTES CLAROS,235.0,0.321477,39.0,0.053352,5.0,0.00684,193.186218,578.943378
50.0,municipality:150125,Bannach - PA,150125,PA-0012,94.0,6,facility:5498465,HOSPITAL REGIONAL PUBLICO DO ARAGUAIA,54.0,0.574468,5.0,0.053191,0.0,0.0,137.840961,712.067926
50.0,municipality:230365,Catunda - CE,230365,CE-0011,303.0,6,facility:3021114,SANTA CASA DE MISERICORDIA DE SOBRAL,183.0,0.60396,16.0,0.052805,0.0,0.0,112.550317,209.448195
50.0,municipality:150370,Itupiranga - PA,150370,PA-0011,1970.0,15,facility:2615711,HOSPITAL MUNICIPAL DE ITUPIRANGA,1407.0,0.714213,104.0,0.052792,5.0,0.002538,87.487585,683.620836
50.0,municipality:312210,Divino das Laranjeiras - MG,312210,MG-0016,96.0,3,facility:2222043,HOSPITAL MUNICIPAL,84.0,0.875,5.0,0.052083,0.0,0.0,54.899949,132.666889
50.0,municipality:260620,Goiana - PE,260620,PE-0001,1558.0,29,facility:0000655,HOSPITAL DA RESTAURACAO,378.0,0.242619,81.0,0.05199,25.0,0.016046,52.454392,82.244418
50.0,municipality:412050,Primeiro de Maio - PR,412050,PR-0017,485.0,8,facility:2781859,HOSPITAL UNIVERSITARIO REGIONAL DO NORTE DO PARANA,138.0,0.284536,25.0,0.051546,0.0,0.0,52.600576,110.094989
50.0,municipality:314110,Matozinhos - MG,314110,MG-0002,136.0,5,facility:7866801,HOSPITAL METROPOLITANO DOUTOR CELIO DE CASTRO HMDCC,101.0,0.742647,7.0,0.051471,0.0,0.0,56.027353,95.570427
50.0,municipality:353780,Piedade - SP,353780,SP-0216,876.0,8,facility:2081695,CONJUNTO HOSPITALAR SOROCABA,471.0,0.537671,45.0,0.05137,0.0,0.0,56.942739,84.731508
50.0,municipality:150375,Jacareacanga - PA,150375,PA-0009,98.0,5,facility:0179817,CNES 0179817 (Itaituba - PA),35.0,0.357143,5.0,0.05102,5.0,0.05102,443.858228,627.41087
50.0,municipality:211200,Tasso Fragoso - MA,211200,MA-0012,216.0,5,facility:9336508,HOSPITAL REGIONAL DE BALSAS,141.0,0.652778,11.0,0.050926,0.0,0.0,132.618346,358.121503
50.0,municipality:171488,Nova Olinda - TO,171488,TO-0002,275.0,4,facility:2600536,HOSPITAL REGIONAL DE ARAGUAINA,182.0,0.661818,14.0,0.050909,0.0,0.0,63.831537,280.814038
50.0,municipality:314465,Ninheira - MG,314465,MG-0006,296.0,7,facility:2098369,HOSPITAL SANTO ANTONIO,238.0,0.804054,15.0,0.050676,6.0,0.02027,138.591573,1050.972678
50.0,municipality:520545,Cezarina - GO,520545,GO-0001,277.0,20,facility:5419662,HOSPITAL ESTAD DE APARECIDA DE GOIANIA CAIRO LOUZADA HEAPA,37.0,0.133574,14.0,0.050542,0.0,0.0,70.639915,158.856388
50.0,municipality:510615,Nova Bandeirantes - MT,510615,MT-0004,416.0,6,facility:2471345,HOSPITAL REGIONAL DE ALTA FLORESTA ALBERT SABIN,342.0,0.822115,21.0,0.050481,6.0,0.014423,242.831331,1573.265394
50.0,municipality:431447,Pinhal Grande - RS,431447,RS-0004,139.0,3,facility:2244306,HOSPITAL UNIVERSITARIO SANTA MARIA,106.0,0.76259,7.0,0.05036,0.0,0.0,69.239891,220.058721
50.0,municipality:311950,Coronel Murta - MG,311950,MG-0004,320.0,6,facility:2134276,HOSPITAL SAO VICENTE DE PAULO ARACUAI,286.0,0.89375,16.0,0.05,0.0,0.0,82.816941,404.632948
50.0,municipality:311550,Caxambu - MG,311550,MG-0011,120.0,3,facility:2761092,HOSPITAL BOM PASTOR,77.0,0.641667,6.0,0.05,6.0,0.05,113.568302,240.800282
50.0,municipality:320334,Marechal Floriano - ES,320334,ES-0001,287.0,8,facility:0011746,HOSPITAL DA SANTA CASA DE MISERICORDIA DE VITORIA,93.0,0.324042,14.0,0.04878,0.0,0.0,56.934851,102.041608
50.0,municipality:150775,Sapucaia - PA,150775,PA-0012,103.0,4,facility:5498465,HOSPITAL REGIONAL PUBLICO DO ARAGUAIA,47.0,0.456311,5.0,0.048544,0.0,0.0,77.820443,170.838488
50.0,municipality:520330,Bela Vista de Goiás - GO,520330,GO-0001,352.0,12,facility:2339196,HOSPITAL ESTADUAL DA MULHER DR JURANDIR DO NASCIMENTO HEMU,62.0,0.176136,17.0,0.048295,0.0,0.0,58.57096,165.993176
50.0,municipality:230465,Graça - CE,230465,CE-0011,478.0,7,facility:3021114,SANTA CASA DE MISERICORDIA DE SOBRAL,281.0,0.587866,23.0,0.048117,0.0,0.0,70.105556,254.0978
50.0,municipality:350945,Campina do Monte Alegre - SP,350945,SP-0216,104.0,4,facility:2081695,CONJUNTO HOSPITALAR SOROCABA,50.0,0.480769,5.0,0.048077,0.0,0.0,118.404332,123.552321
50.0,municipality:522060,Silvânia - GO,522060,GO-0001,500.0,26,facility:5419662,HOSPITAL ESTAD DE APARECIDA DE GOIANIA CAIRO LOUZADA HEAPA,65.0,0.13,24.0,0.048,0.0,0.0,78.038328,213.643187
50.0,municipality:290689,Caraíbas - BA,290689,BA-0020,209.0,6,facility:2402564,HOSPITAL MUNICIPAL ESAU MATOS,93.0,0.444976,10.0,0.047847,0.0,0.0,56.379811,113.754909
50.0,municipality:412090,Quedas do Iguaçu - PR,412090,PR-0010,1339.0,16,facility:2738368,HOSPITAL UNIVERSITARIO DO OESTE DO PARANA,764.0,0.570575,64.0,0.047797,0.0,0.0,82.470382,389.710548
50.0,municipality:230960,Pacajus - CE,230960,CE-0001,777.0,12,facility:2529149,IJF INSTITUTO DR JOSE FROTA CENTRAL,225.0,0.289575,37.0,0.047619,0.0,0.0,57.192081,139.648041
50.0,municipality:412535,São Jorge do Patrocínio - PR,412535,PR-0012,338.0,6,facility:7845138,UOPECCAN FILIAL UMUARAMA,104.0,0.307692,16.0,0.047337,0.0,0.0,78.901869,508.889662
50.0,municipality:310280,Andrelândia - MG,310280,MG-0005,403.0,13,facility:2153084,HOSPITAL E MATERNIDADE THEREZINHA DE JESUS,111.0,0.275434,19.0,0.047146,5.0,0.012407,97.895569,465.162276
50.0,municipality:130002,Alvarães - AM,130002,AM-0002,658.0,7,facility:2017768,UNIDADE HOSPITALAR DE ALVARAES,485.0,0.737082,31.0,0.047112,6.0,0.009119,106.386816,601.935842
50.0,municipality:315690,Sacramento - MG,315690,MG-0013,597.0,6,facility:2206595,HOSPITAL DE CLINICAS DA UFTM,343.0,0.574539,28.0,0.046901,0.0,0.0,85.127473,548.166205
50.0,municipality:351925,Iaras - SP,351925,SP-0206,107.0,3,facility:2748223,HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DE BOTUCATU,90.0,0.841121,5.0,0.046729,0.0,0.0,74.701282,265.523006
50.0,municipality:120043,Santa Rosa do Purus - AC,120043,AC-0001,107.0,5,facility:2000733,MATERNIDADE E CLINICAS DE MULHERES BARBARA HELIODORA,36.0,0.336449,5.0,0.046729,0.0,0.0,290.695178,318.907021
50.0,municipality:431960,São Sepé - RS,431960,RS-0004,754.0,9,facility:2244306,HOSPITAL UNIVERSITARIO SANTA MARIA,535.0,0.709549,35.0,0.046419,0.0,0.0,59.595604,232.496794
50.0,municipality:314995,Periquito - MG,314995,MG-0023,108.0,3,facility:2205440,HOSPITAL MARCIO CUNHA,85.0,0.787037,5.0,0.046296,0.0,0.0,62.406675,200.622179
50.0,municipality:314980,Perdizes - MG,314980,MG-0013,216.0,4,facility:2206595,HOSPITAL DE CLINICAS DA UFTM,150.0,0.694444,10.0,0.046296,5.0,0.023148,81.294482,192.703287
50.0,municipality:320010,Afonso Cláudio - ES,320010,ES-0001,1088.0,25,facility:2494442,HOSPITAL EVANGELICO DE VILA VELHA,159.0,0.14614,50.0,0.045956,0.0,0.0,87.083652,106.899648
50.0,municipality:431860,São José do Ouro - RS,431860,RS-0006,153.0,4,facility:2246988,HOSPITAL SAO VICENTE DE PAULO,98.0,0.640523,7.0,0.045752,0.0,0.0,98.376402,122.145032
50.0,municipality:420417,Cerro Negro - SC,420417,SC-0015,175.0,4,facility:2504332,HOSPITAL E MATERNIDADE TEREZA RAMOS,99.0,0.565714,8.0,0.045714,0.0,0.0,66.803399,227.369853
50.0,municipality:292730,Salinas da Margarida - BA,292730,BA-0004,177.0,3,facility:6414702,HOSPITAL REGIONAL DE SANTO ANTONIO DE JESUS,87.0,0.491525,8.0,0.045198,0.0,0.0,57.019578,63.864249
50.0,municipality:432080,Soledade - RS,432080,RS-0006,643.0,10,facility:2246988,HOSPITAL SAO VICENTE DE PAULO,406.0,0.631415,29.0,0.045101,0.0,0.0,71.22932,186.946706
50.0,municipality:170270,Aurora do Tocantins - TO,170270,TO-0001,112.0,7,facility:2792451,HOSPITAL REGIONAL DE ARRAIAS,55.0,0.491071,5.0,0.044643,0.0,0.0,184.662756,346.344391
50.0,municipality:130230,Jutaí - AM,130230,AM-0009,1160.0,7,facility:2011875,UNIDADE HOSPITALAR DE JUTAI,1109.0,0.956034,51.0,0.043966,0.0,0.0,313.759529,954.340973
50.0,municipality:355710,Votuporanga - SP,355710,SP-0215,1276.0,6,facility:2077396,HOSPITAL DE BASE DE SAO JOSE DO RIO PRETO,998.0,0.782132,56.0,0.043887,0.0,0.0,78.207151,229.717335
50.0,municipality:314280,Monte Alegre de Minas - MG,314280,MG-0012,460.0,5,facility:2146355,HOSPITAL DE CLINICAS DE UBERLANDIA,379.0,0.823913,20.0,0.043478,14.0,0.030435,72.429831,192.947616
50.0,municipality:510030,Alto Araguaia - MT,510030,MT-0007,417.0,6,facility:2604434,HOSPITAL REG IRMA ELZA GIOVANELLA,214.0,0.513189,18.0,0.043165,6.0,0.014388,179.655838,619.650681
50.0,municipality:411810,Paranacity - PR,411810,PR-0015,255.0,8,facility:2594714,SANTA CASA DE MARINGA HOSPITAL E MAT M AUXILIADORA,75.0,0.294118,11.0,0.043137,5.0,0.019608,75.537919,448.602439
50.0,municipality:510630,Paranatinga - MT,510630,MT-0007,1394.0,10,facility:2699850,HOSPITAL E MATERNIDADE SAO BENEDITO,804.0,0.576758,60.0,0.043042,0.0,0.0,173.147587,314.930755
50.0,municipality:352810,Macaubal - SP,352810,SP-0215,140.0,3,facility:2077396,HOSPITAL DE BASE DE SAO JOSE DO RIO PRETO,114.0,0.814286,6.0,0.042857,0.0,0.0,64.418404,149.343951
50.0,municipality:292890,São Desidério - BA,292890,BA-0025,1906.0,12,facility:2550032,HOSPITAL E MATERNIDADE NOSSA SENHORA APARECIDA,1281.0,0.672088,81.0,0.042497,5.0,0.002623,107.060472,759.009996
50.0,municipality:510160,Barão de Melgaço - MT,510160,MT-0001,165.0,7,facility:2311682,HOSPITAL SANTA HELENA,78.0,0.472727,7.0,0.042424,7.0,0.042424,179.930938,1189.981859
50.0,municipality:351090,Cássia dos Coqueiros - SP,351090,SP-0213,190.0,7,facility:2082187,HOSPITAL DAS CLINICAS FAEPA RIBEIRAO PRETO,103.0,0.542105,8.0,0.042105,0.0,0.0,73.045688,89.035361
50.0,municipality:315770,Santa Juliana - MG,315770,MG-0013,380.0,7,facility:2206595,HOSPITAL DE CLINICAS DA UFTM,179.0,0.471053,16.0,0.042105,9.0,0.023684,62.103801,171.38039
50.0,municipality:351550,Fernandópolis - SP,351550,SP-0215,934.0,8,facility:2077396,HOSPITAL DE BASE DE SAO JOSE DO RIO PRETO,746.0,0.798715,39.0,0.041756,5.0,0.005353,116.243497,265.351448
50.0,municipality:431110,Jaguari - RS,431110,RS-0004,194.0,4,facility:2244306,HOSPITAL UNIVERSITARIO SANTA MARIA,140.0,0.721649,8.0,0.041237,0.0,0.0,95.581788,136.708824
50.0,municipality:510670,Ponte Branca - MT,510670,MT-0008,122.0,3,facility:2395592,HOSPITAL MUNICIPAL BOM JESUS,87.0,0.713115,5.0,0.040984,0.0,0.0,130.733633,356.081284
50.0,municipality:510300,Chapada dos Guimarães - MT,510300,MT-0001,637.0,12,facility:2311682,HOSPITAL SANTA HELENA,242.0,0.379906,26.0,0.040816,0.0,0.0,80.034842,177.637667
50.0,municipality:291870,Lafaiete Coutinho - BA,291870,BA-0013,123.0,4,facility:2400693,HOSPITAL GERAL PRADO VALADARES,95.0,0.772358,5.0,0.04065,0.0,0.0,80.498009,208.518993
50.0,municipality:172210,Xambioá - TO,172210,TO-0002,198.0,4,facility:2600536,HOSPITAL REGIONAL DE ARAGUAINA,141.0,0.712121,8.0,0.040404,0.0,0.0,90.135162,402.437453
50.0,municipality:270230,Coruripe - AL,270230,AL-0001,595.0,18,facility:2006510,HOSPITAL GERAL DO ESTADO DR OSVALDO BRANDAO VILELA,186.0,0.312605,24.0,0.040336,12.0,0.020168,91.865843,1644.641162
50.0,municipality:431980,São Vicente do Sul - RS,431980,RS-0004,278.0,7,facility:2244306,HOSPITAL UNIVERSITARIO SANTA MARIA,187.0,0.672662,11.0,0.039568,0.0,0.0,99.401375,167.740568
50.0,municipality:270660,Paulo Jacinto - AL,270660,AL-0001,127.0,9,facility:2006510,HOSPITAL GERAL DO ESTADO DR OSVALDO BRANDAO VILELA,37.0,0.291339,5.0,0.03937,0.0,0.0,78.570696,86.825456
