node_id;node_type;name;municipality_code;latitude;longitude;capacity_beds;habilitation_level;is_public_hospital;analysis_scope;is_sus_linked;has_hospital_care;has_hospital_beds;is_public_admin;is_public_hospital_ref;coordinate_source;name_source;admissions;deaths;regulated_transfer_exits;median_stay_days;icu_marker_count;total_value;dominant_icd_chapter;dominant_sex;dominant_race_color;mean_age;mean_stay_days;death_rate;regulated_transfer_exit_rate;icu_marker_rate;mean_value_per_admission
municipality:240450;municipality;Guamaré - RN;240450;-5.174768821658429;-36.34394198440575;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240460;municipality;Ielmo Marinho - RN;240460;-5.784128582512958;-35.55042206165493;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240470;municipality;Ipanguaçu - RN;240470;-5.53819290633913;-36.80267440034921;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240480;municipality;Ipueira - RN;240480;-6.774157748777933;-37.1863608046012;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240485;municipality;Itajá - RN;240485;-5.689978967807029;-36.80802192499005;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240490;municipality;Itaú - RN;240490;-5.8184736407222255;-37.916494621164354;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240500;municipality;Jaçanã - RN;240500;-6.410922192998452;-36.21461714615965;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240510;municipality;Jandaíra - RN;240510;-5.3570043203117015;-36.13822004052459;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240520;municipality;Janduís - RN;240520;-5.996167640853219;-37.47488745346008;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240530;municipality;Januário Cicco - RN;240530;-6.151909458716856;-35.60054531553139;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240540;municipality;Japi - RN;240540;-6.43282446387025;-35.8991001600095;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240550;municipality;Jardim de Angicos - RN;240550;-5.613703817202548;-35.98677056967345;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240560;municipality;Jardim de Piranhas - RN;240560;-6.334497294741419;-37.28588769478157;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240570;municipality;Jardim do Seridó - RN;240570;-6.587734810927983;-36.80658059832052;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240580;municipality;João Câmara - RN;240580;-5.475360834411526;-35.873930951989905;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240590;municipality;João Dias - RN;240590;-6.287886911137449;-37.83790258423189;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240600;municipality;José da Penha - RN;240600;-6.340568421850141;-38.28305302392415;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240610;municipality;Jucurutu - RN;240610;-6.058009007738838;-37.02139298902446;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240615;municipality;Jundiá - RN;240615;-6.25633876551589;-35.34035144106436;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240620;municipality;Lagoa d'Anta - RN;240620;-6.38475728683749;-35.62619023128327;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240630;municipality;Lagoa de Pedras - RN;240630;-6.192417400478233;-35.45081166713227;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240640;municipality;Lagoa de Velhos - RN;240640;-6.010497618073387;-35.844374462136095;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240650;municipality;Lagoa Nova - RN;240650;-6.092452398553179;-36.519129858832656;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240660;municipality;Lagoa Salgada - RN;240660;-6.147188698734953;-35.5050370570109;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240670;municipality;Lajes - RN;240670;-5.698174564392081;-36.18058271106642;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240680;municipality;Lajes Pintadas - RN;240680;-6.1480566598168815;-36.13422451748065;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240690;municipality;Lucrécia - RN;240690;-6.10357786118661;-37.82438081375133;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240700;municipality;Luís Gomes - RN;240700;-6.373369130327874;-38.4026405764896;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240710;municipality;Macaíba - RN;240710;-5.926857026096466;-35.428762047235125;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240720;municipality;Macau - RN;240720;-5.195950233422388;-36.523440647467794;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240725;municipality;Major Sales - RN;240725;-6.405106855740119;-38.31765033151843;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240730;municipality;Marcelino Vieira - RN;240730;-6.280328614064502;-38.15731901735568;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240740;municipality;Martins - RN;240740;-6.080220578294946;-37.905915553838994;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240750;municipality;Maxaranguape - RN;240750;-5.451576120625375;-35.35445734252705;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240760;municipality;Messias Targino - RN;240760;-6.089932570733943;-37.48022710961642;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240770;municipality;Montanhas - RN;240770;-6.504918958336657;-35.29093676350713;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240780;municipality;Monte Alegre - RN;240780;-6.098762656675517;-35.40504306259156;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240790;municipality;Monte das Gameleiras - RN;240790;-6.429860021732537;-35.809033612013394;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240800;municipality;Mossoró - RN;240800;-5.175829487502981;-37.32552608663706;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240810;municipality;Natal - RN;240810;-5.803177520545519;-35.22883356599637;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240820;municipality;Nísia Floresta - RN;240820;-6.054921945596701;-35.17322004831212;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240830;municipality;Nova Cruz - RN;240830;-6.448632827869659;-35.42898066565553;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240840;municipality;Olho d'Água do Borges - RN;240840;-5.978945998009638;-37.71018473627494;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240850;municipality;Ouro Branco - RN;240850;-6.683533429478124;-36.92105763955961;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240860;municipality;Paraná - RN;240860;-6.451050185996765;-38.28421304285949;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240870;municipality;Paraú - RN;240870;-5.784378006269553;-37.11055432495843;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240880;municipality;Parazinho - RN;240880;-5.285835854659237;-35.93617954575656;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240890;municipality;Parelhas - RN;240890;-6.713829420946835;-36.61948986597021;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240895;municipality;Rio do Fogo - RN;240895;-5.377262057714773;-35.39995310230445;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240910;municipality;Passa e Fica - RN;240910;-6.442723276479264;-35.61457030774172;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240920;municipality;Passagem - RN;240920;-6.283825904823348;-35.39573106908678;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240930;municipality;Patu - RN;240930;-6.086868058096353;-37.62134182906421;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240933;municipality;Santa Maria - RN;240933;-5.788922888936479;-35.72048578431578;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240940;municipality;Pau dos Ferros - RN;240940;-6.117415130433226;-38.16976371196046;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240950;municipality;Pedra Grande - RN;240950;-5.146048915007009;-35.87351338195652;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240960;municipality;Pedra Preta - RN;240960;-5.524521444062186;-36.079519405144296;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240970;municipality;Pedro Avelino - RN;240970;-5.47502066953964;-36.33161367129122;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240980;municipality;Pedro Velho - RN;240980;-6.465238881640667;-35.22452336578757;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:240990;municipality;Pendências - RN;240990;-5.292893188421167;-36.62399959454894;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241000;municipality;Pilões - RN;241000;-6.2865967473691775;-38.02921222340472;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241010;municipality;Poço Branco - RN;241010;-5.571489766849529;-35.69435951318716;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241020;municipality;Portalegre - RN;241020;-6.032871247245203;-38.01498556100841;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241025;municipality;Porto do Mangue - RN;241025;-5.088322250466332;-36.84153142640446;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241030;municipality;Serra Caiada - RN;241030;-6.109238768769481;-35.72355044490417;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241040;municipality;Pureza - RN;241040;-5.407288921836072;-35.582122115593464;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241050;municipality;Rafael Fernandes - RN;241050;-6.196827680321192;-38.223760663377725;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241060;municipality;Rafael Godeiro - RN;241060;-6.069067285672753;-37.73021955592984;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241070;municipality;Riacho da Cruz - RN;241070;-5.923580929198148;-37.966422086281646;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241080;municipality;Riacho de Santana - RN;241080;-6.277003174745596;-38.33612953846484;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241090;municipality;Riachuelo - RN;241090;-5.798439262385634;-35.849591297769514;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241100;municipality;Rodolfo Fernandes - RN;241100;-5.858491620416553;-38.080914059582256;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241105;municipality;Tibau - RN;241105;-4.888375576051666;-37.320958736191024;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241110;municipality;Ruy Barbosa - RN;241110;-5.856875522823168;-35.94050126047568;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241120;municipality;Santa Cruz - RN;241120;-6.248249608373732;-36.00649392260993;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241140;municipality;Santana do Matos - RN;241140;-5.904346099137551;-36.634625521096176;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241142;municipality;Santana do Seridó - RN;241142;-6.732232671380946;-36.76513375407323;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241150;municipality;Santo Antônio - RN;241150;-6.339461637710765;-35.50540189616276;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241160;municipality;São Bento do Norte - RN;241160;-5.144111642081517;-35.989071014740006;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241170;municipality;São Bento do Trairí - RN;241170;-6.383222665571613;-36.04845444315984;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241180;municipality;São Fernando - RN;241180;-6.321342692003733;-37.15115296864147;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241190;municipality;São Francisco do Oeste - RN;241190;-5.985178377491968;-38.18379150980767;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241200;municipality;São Gonçalo do Amarante - RN;241200;-5.787725193342509;-35.3647895374224;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241210;municipality;São João do Sabugi - RN;241210;-6.690411896384207;-37.18850172572499;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241220;municipality;São José de Mipibu - RN;241220;-6.064005982762562;-35.289415726662774;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241230;municipality;São José do Campestre - RN;241230;-6.301107623605531;-35.74016664679095;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241240;municipality;São José do Seridó - RN;241240;-6.486639011380115;-36.85848722082808;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241250;municipality;São Miguel - RN;241250;-6.214353218938308;-38.47427909428924;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241255;municipality;São Miguel do Gostoso - RN;241255;-5.194001771074639;-35.7371808918677;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241260;municipality;São Paulo do Potengi - RN;241260;-5.934068947605345;-35.75443137401181;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241270;municipality;São Pedro - RN;241270;-5.892543939688907;-35.63033192966753;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241280;municipality;São Rafael - RN;241280;-5.837392945266073;-36.8785248991181;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241290;municipality;São Tomé - RN;241290;-5.9882036973548045;-36.12857647924372;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241300;municipality;São Vicente - RN;241300;-6.207676788052922;-36.659811839868034;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241310;municipality;Senador Elói de Souza - RN;241310;-6.041283653691458;-35.68248488758071;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241320;municipality;Senador Georgino Avelino - RN;241320;-6.15786471979434;-35.12138310800486;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241330;municipality;Serra de São Bento - RN;241330;-6.428633890763644;-35.71892960946181;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241335;municipality;Serra do Mel - RN;241335;-5.171294456808796;-37.02421887403697;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241340;municipality;Serra Negra do Norte - RN;241340;-6.587371932952654;-37.36002203145077;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241350;municipality;Serrinha - RN;241350;-6.255113883608964;-35.574349158589776;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241355;municipality;Serrinha dos Pintos - RN;241355;-6.144504930253189;-37.993074907638;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241360;municipality;Severiano Melo - RN;241360;-5.769196299695639;-37.97269740542008;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241370;municipality;Sítio Novo - RN;241370;-6.087969084188461;-35.92728158596071;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241380;municipality;Taboleiro Grande - RN;241380;-5.935848772421762;-38.05116460230309;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241390;municipality;Taipu - RN;241390;-5.596704928118813;-35.58520976715621;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241400;municipality;Tangará - RN;241400;-6.216991007937597;-35.83529954868313;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241410;municipality;Tenente Ananias - RN;241410;-6.4406214463610985;-38.16389793210374;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241415;municipality;Tenente Laurentino Cruz - RN;241415;-6.159080559086124;-36.72267687303915;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241420;municipality;Tibau do Sul - RN;241420;-6.241683308837632;-35.09981379470373;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241430;municipality;Timbaúba dos Batistas - RN;241430;-6.477689239070039;-37.24720487167581;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241440;municipality;Touros - RN;241440;-5.28101600209992;-35.60796000571173;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241445;municipality;Triunfo Potiguar - RN;241445;-5.918385138172952;-37.15155001535295;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241450;municipality;Umarizal - RN;241450;-5.9919740889756;-37.83260933932257;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241460;municipality;Upanema - RN;241460;-5.610099140075664;-37.29196580921884;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241470;municipality;Várzea - RN;241470;-6.35144112994398;-35.36839286876895;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241475;municipality;Venha-Ver - RN;241475;-6.320732489420402;-38.526772668098666;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241480;municipality;Vera Cruz - RN;241480;-6.037208810244765;-35.435517778744455;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241490;municipality;Viçosa - RN;241490;-5.98706386369684;-37.95502291810925;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:241500;municipality;Vila Flor - RN;241500;-6.30280152401202;-35.08705340392468;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250010;municipality;Água Branca - PB;250010;-7.470485969622877;-37.66262370859257;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250020;municipality;Aguiar - PB;250020;-7.074079232456844;-38.2137693060725;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250030;municipality;Alagoa Grande - PB;250030;-7.05908039353658;-35.602830331267754;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250040;municipality;Alagoa Nova - PB;250040;-7.061646066508131;-35.76688558216465;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250050;municipality;Alagoinha - PB;250050;-6.961958563956391;-35.522205660596825;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250053;municipality;Alcantil - PB;250053;-7.68992649254655;-36.04671441940108;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250057;municipality;Algodão de Jandaíra - PB;250057;-6.88792616769716;-35.972249114521894;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250060;municipality;Alhandra - PB;250060;-7.348613055709658;-34.93333510212593;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250070;municipality;São João do Rio do Peixe - PB;250070;-6.732740811199326;-38.41785291119344;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250073;municipality;Amparo - PB;250073;-7.560625135190942;-37.03935657227523;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250077;municipality;Aparecida - PB;250077;-6.789347988601111;-38.0679653672372;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250080;municipality;Araçagi - PB;250080;-6.861229198208725;-35.35445297855436;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250090;municipality;Arara - PB;250090;-6.858073031884938;-35.731298101426034;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250100;municipality;Araruna - PB;250100;-6.524236138561406;-35.75506138677507;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250110;municipality;Areia - PB;250110;-6.950331839207844;-35.70537987341692;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250115;municipality;Areia de Baraúnas - PB;250115;-7.111887815166568;-36.961877470310206;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250120;municipality;Areial - PB;250120;-7.049257932978912;-35.93146550904172;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250130;municipality;Aroeiras - PB;250130;-7.535592073200862;-35.69093556655751;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250135;municipality;Assunção - PB;250135;-7.073613016015502;-36.71026197789425;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250140;municipality;Baía da Traição - PB;250140;-6.663149011724867;-34.98879585713778;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250150;municipality;Bananeiras - PB;250150;-6.700190251806571;-35.59625898420528;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250153;municipality;Baraúna - PB;250153;-6.6205987091674885;-36.26139856196206;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250157;municipality;Barra de Santana - PB;250157;-7.564832979518708;-35.9660537230194;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250160;municipality;Barra de Santa Rosa - PB;250160;-6.791163037453464;-36.076012962906695;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250170;municipality;Barra de São Miguel - PB;250170;-7.700363341303561;-36.28656434831885;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250180;municipality;Bayeux - PB;250180;-7.131750633847828;-34.92194260948809;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250190;municipality;Belém - PB;250190;-6.705283448130912;-35.49822010158953;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250200;municipality;Belém do Brejo do Cruz - PB;250200;-6.148982858007541;-37.36592493985112;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250205;municipality;Bernardino Batista - PB;250205;-6.4810517475886655;-38.5557507114839;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250210;municipality;Boa Ventura - PB;250210;-7.431061549427734;-38.18829648798064;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250215;municipality;Boa Vista - PB;250215;-7.271659396402876;-36.21865706640276;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250220;municipality;Bom Jesus - PB;250220;-6.8227684866824445;-38.63021743899506;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250230;municipality;Bom Sucesso - PB;250230;-6.474827306104683;-37.94777319152768;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250240;municipality;Bonito de Santa Fé - PB;250240;-7.289275344711372;-38.47817602740591;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250250;municipality;Boqueirão - PB;250250;-7.50661850382971;-36.149878000705;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250260;municipality;Igaracy - PB;250260;-7.155193528900079;-38.12457712016862;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250270;municipality;Borborema - PB;250270;-6.794085251029624;-35.601194502530184;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250280;municipality;Brejo do Cruz - PB;250280;-6.329715278786381;-37.496999780932896;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250290;municipality;Brejo dos Santos - PB;250290;-6.398430358266674;-37.846535989888224;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250300;municipality;Caaporã - PB;250300;-7.486771870414938;-34.91891254183696;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250310;municipality;Cabaceiras - PB;250310;-7.451002789598029;-36.29888098267894;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250320;municipality;Cabedelo - PB;250320;-7.027715787658546;-34.84755217727645;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250330;municipality;Cachoeira dos Índios - PB;250330;-6.946006554305794;-38.69564441370625;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250340;municipality;Cacimba de Areia - PB;250340;-7.1387234484193485;-37.173616450807984;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250350;municipality;Cacimba de Dentro - PB;250350;-6.6245824209202;-35.813673008658135;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250355;municipality;Cacimbas - PB;250355;-7.209438899048613;-37.0904092155138;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250360;municipality;Caiçara - PB;250360;-6.606276938965354;-35.41172206423523;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250370;municipality;Cajazeiras - PB;250370;-6.919859770299734;-38.54099854307752;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250375;municipality;Cajazeirinhas - PB;250375;-6.958972389501246;-37.8034358466975;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250380;municipality;Caldas Brandão - PB;250380;-7.121020839073105;-35.33921692697959;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250390;municipality;Camalaú - PB;250390;-7.899834882973538;-36.797161391265696;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250400;municipality;Campina Grande - PB;250400;-7.263558240894653;-35.965632551352954;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250403;municipality;Capim - PB;250403;-6.900776937677698;-35.16863452667058;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250407;municipality;Caraúbas - PB;250407;-7.7740986010145265;-36.50248781567537;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250410;municipality;Carrapateira - PB;250410;-7.044444525881861;-38.33753087848935;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250415;municipality;Casserengue - PB;250415;-6.755051350313152;-35.843171626116444;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250420;municipality;Catingueira - PB;250420;-7.138487225091746;-37.59077261180937;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250430;municipality;Catolé do Rocha - PB;250430;-6.321099520842508;-37.704459758463074;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250435;municipality;Caturité - PB;250435;-7.41594477721129;-36.05774376762202;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250440;municipality;Conceição - PB;250440;-7.503765839840725;-38.52832278285584;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250450;municipality;Condado - PB;250450;-6.904935638881106;-37.615479532681;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250460;municipality;Conde - PB;250460;-7.282044206564063;-34.860647179079315;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250470;municipality;Congo - PB;250470;-7.795033776164638;-36.64653625526408;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250480;municipality;Coremas - PB;250480;-7.050485094524841;-37.97531462644093;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250485;municipality;Coxixola - PB;250485;-7.645241958531597;-36.63417894263314;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250490;municipality;Cruz do Espírito Santo - PB;250490;-7.148977206733231;-35.102749641670194;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250500;municipality;Cubati - PB;250500;-6.8605196728051085;-36.32667283855281;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250510;municipality;Cuité - PB;250510;-6.548607504037594;-36.07830037226873;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250520;municipality;Cuitegi - PB;250520;-6.899183109456159;-35.52283487629051;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250523;municipality;Cuité de Mamanguape - PB;250523;-6.905963931258317;-35.25209647649313;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250527;municipality;Curral de Cima - PB;250527;-6.733852652385833;-35.28478191790245;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250530;municipality;Curral Velho - PB;250530;-7.537778680575573;-38.16792623726006;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250535;municipality;Damião - PB;250535;-6.643341894396291;-35.93006500687287;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250540;municipality;Desterro - PB;250540;-7.300091905696046;-37.09287122804008;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250550;municipality;Vista Serrana - PB;250550;-6.757009138245244;-37.57545403268329;;;False;included;;;;;;;;;;;;;;;;;;;;;;
municipality:250560;municipality;Diamante - PB;250560;-7.423752922611224;-38.31553280401094;;;False;included;;;;;;;;;;;;;;;;;;;;;;
