facility_node_id;admissions;deaths;regulated_transfer_exits;median_stay_days;icu_marker_count;total_value;dominant_icd_chapter;dominant_sex;dominant_race_color;mean_age;mean_stay_days;death_rate;regulated_transfer_exit_rate;icu_marker_rate;mean_value_per_admission
facility:2498456;206;3;5;3.0;206;97448.73;O;3;03;45.529;4.388;0.014563;0.024272;1.0;473.05
facility:2498731;368;13;68;2.0;368;131856.96;O;3;03;41.543;3.288;0.035326;0.184783;1.0;358.31
facility:2498790;373;2;41;2.0;373;182984.69;O;3;03;39.909;2.812;0.005362;0.10992;1.0;490.58
facility:2498804;1646;71;93;2.0;1646;951696.56;O;3;03;38.584;2.585;0.043135;0.056501;1.0;578.19
facility:2499029;1523;52;150;2.0;1523;1077337.64;B;3;99;49.456;2.475;0.034143;0.09849;1.0;707.38
facility:2499037;656;55;77;2.0;656;506814.05;B;3;03;48.125;2.947;0.083841;0.117378;1.0;772.58
facility:2499045;75;1;5;2.75;75;39953.13;A;3;03;43.08;4.107;0.013333;0.066667;1.0;532.71
facility:2499339;326;5;0;2.25;326;183123.04;O;3;03;46.009;3.65;0.015337;0.0;1.0;561.73
facility:2499363;14829;315;282;3.0;14829;20037140.02;O;3;04;26.073;6.53;0.021242;0.019017;1.0;1351.21
facility:2499568;888;27;295;2.5;888;654210.41;B;1;03;55.666;3.846;0.030405;0.332207;1.0;736.72
facility:2499835;39;0;6;3.0;39;10568.07;J;3;99;50.462;3.538;0.0;0.153846;1.0;270.98
facility:2499843;103;16;34;4.5;103;42772.5;J;3;03;64.34;5.311;0.15534;0.330097;1.0;415.27
facility:2499851;44;1;24;1.5;44;59402.57;B;1;03;58.977;1.523;0.022727;0.545455;1.0;1350.06
facility:2499975;663;56;105;2.0;663;493724.35;B;3;99;48.998;3.753;0.084465;0.158371;1.0;744.68
facility:2503654;876;59;163;7.0;876;4057875.81;B;1;99;53.345;8.486;0.067352;0.186073;1.0;4632.28
facility:2503689;5825;746;873;4.0;5825;10066530.78;S;1;03;49.719;7.306;0.128069;0.149871;1.0;1728.16
facility:2503824;2721;1;14;2.0;2721;1510834.68;O;3;03;25.383;1.944;0.000368;0.005145;1.0;555.25
facility:2504316;4986;608;194;4.0;4986;20959595.17;I;1;01;54.328;6.05;0.121941;0.038909;1.0;4203.69
facility:2504332;9591;927;245;4.0;9591;24281756.46;O;3;01;44.916;6.334;0.096653;0.025545;1.0;2531.72
facility:2504502;1367;7;52;2.0;1367;699171.97;J;3;03;26.057;3.28;0.005121;0.03804;1.0;511.46
facility:2504537;2233;146;27;2.0;2233;1824817.53;O;3;03;36.986;3.865;0.065383;0.012091;1.0;817.2
facility:2504901;2564;3;168;2.0;2564;1200119.06;O;3;03;19.605;2.093;0.00117;0.065523;1.0;468.07
facility:2505231;1891;0;2;2.0;1891;1057167.73;O;3;03;25.342;2.039;0.0;0.001058;1.0;559.05
facility:2505819;99;10;28;3.0;99;58962.76;B;1;03;54.404;4.525;0.10101;0.282828;1.0;595.58
facility:2505843;397;28;80;1.0;397;188255.02;O;3;03;45.227;3.378;0.070529;0.201511;1.0;474.19
facility:2505886;456;1;37;2.0;456;257499.51;O;3;03;37.728;3.228;0.002193;0.08114;1.0;564.69
facility:2506114;620;0;0;0.0;620;478150.58;H;3;03;67.723;0.002;0.0;0.0;1.0;771.21
facility:2506254;1277;97;182;2.0;1277;714265.81;O;3;03;45.418;3.572;0.075959;0.142522;1.0;559.33
facility:2506572;595;36;84;2.0;595;294459.76;O;3;03;44.681;3.484;0.060504;0.141176;1.0;494.89
facility:2506661;3130;239;512;5.5;3130;5528314.69;B;1;03;38.983;9.143;0.076358;0.163578;1.0;1766.23
facility:2506815;10807;1099;65;2.0;10807;29892878.85;C;3;03;53.908;3.33;0.101693;0.006015;1.0;2766.07
facility:2506858;9969;41;286;3.0;9969;8307211.59;O;3;03;21.336;3.521;0.004113;0.028689;1.0;833.3
facility:2507102;3;0;0;3.0;3;2069.58;B;3;99;63.667;3.333;0.0;0.0;1.0;689.86
facility:2507129;58;0;1;1.0;58;41242.4;O;3;01;29.621;1.552;0.0;0.017241;1.0;711.08
facility:2507137;53;0;6;2.5;53;21925.73;J;3;03;51.226;2.491;0.0;0.113208;1.0;413.69
facility:2507358;395;17;45;3.0;395;190393.45;J;3;99;51.653;3.537;0.043038;0.113924;1.0;482.01
facility:2507420;300;0;0;2.0;300;211968.37;B;3;03;48.44;3.143;0.0;0.0;1.0;706.56
facility:2507447;5596;316;383;2.0;5596;4514554.67;O;3;03;39.584;3.939;0.056469;0.068442;1.0;806.75
facility:2507870;1889;17;52;0.0;1889;370074.67;Z;3;01;47.363;1.175;0.008999;0.027528;1.0;195.91
facility:2508141;163;10;29;1.5;163;68785.14;O;3;03;40.031;2.491;0.06135;0.177914;1.0;421.99
facility:2508176;671;31;78;2.0;671;403616.58;O;3;03;45.89;2.523;0.0462;0.116244;1.0;601.52
facility:2508222;584;14;13;2.0;584;360427.07;O;3;03;44.336;3.147;0.023973;0.02226;1.0;617.17
facility:2508532;57;10;14;4.0;57;24142.08;J;3;03;51.333;4.702;0.175439;0.245614;1.0;423.55
facility:2508915;250;17;18;3.0;250;96012.07;I;3;03;48.94;3.588;0.068;0.072;1.0;384.05
facility:2509040;294;16;61;2.75;294;200552.99;O;3;03;46.054;4.966;0.054422;0.207483;1.0;682.15
facility:2509113;501;0;0;2.0;501;248684.27;J;3;03;46.539;3.076;0.0;0.0;1.0;496.38
facility:2509245;314;35;24;3.0;314;122222.63;O;3;99;44.459;3.847;0.111465;0.076433;1.0;389.24
facility:2509369;323;99;7;7.25;323;3530191.68;B;1;03;57.808;9.294;0.306502;0.021672;1.0;10929.39
facility:2509636;318;23;97;2.0;318;103925.21;I;3;03;51.676;3.296;0.072327;0.305031;1.0;326.81
facility:2509830;442;16;71;2.0;442;218610.3;A;3;03;48.876;2.333;0.036199;0.160633;1.0;494.59
facility:2509954;90;4;10;2.0;90;35681.16;O;3;03;42.278;2.878;0.044444;0.111111;1.0;396.46
facility:2510278;1704;74;457;2.0;1704;816138.6;O;3;03;43.562;3.815;0.043427;0.268192;1.0;478.95
facility:2510391;5369;87;269;1.0;5369;2476361.96;S;1;03;39.463;1.569;0.016204;0.050102;1.0;461.23
facility:2510782;220;21;68;2.0;220;81638.97;B;3;99;52.623;3.227;0.095455;0.309091;1.0;371.09
facility:2510936;546;17;31;3.0;546;257180.41;A;3;03;49.337;2.963;0.031136;0.056777;1.0;471.03
facility:2511215;483;0;0;1.0;483;200780.02;K;3;03;53.563;1.176;0.0;0.0;1.0;415.69
facility:2511223;34;0;0;1.75;34;16697.37;K;3;03;43.912;1.735;0.0;0.0;1.0;491.1
facility:2512084;10;0;5;2.0;10;4764.93;J;1;03;55.2;4.0;0.0;0.5;1.0;476.49
facility:2512149;115;8;14;1.75;115;47875.17;O;3;03;36.904;1.826;0.069565;0.121739;1.0;416.31
facility:2514311;1062;36;135;2.0;1062;507489.93;O;3;03;41.29;3.066;0.033898;0.127119;1.0;477.86
facility:2514362;61;8;4;4.0;61;29197.63;O;3;03;53.213;3.705;0.131148;0.065574;1.0;478.65
facility:2514435;308;11;42;2.0;308;117847.0;O;3;03;45.549;2.886;0.035714;0.136364;1.0;382.62
facility:2514729;1689;8;22;2.0;1689;953642.28;O;3;03;39.782;2.648;0.004737;0.013025;1.0;564.62
facility:2515229;289;2;23;2.0;289;172749.76;B;3;03;48.931;3.318;0.00692;0.079585;1.0;597.75
facility:2515237;7;0;1;3.0;7;3873.38;B;3;03;50.286;3.714;0.0;0.142857;1.0;553.34
facility:2515369;1688;590;351;6.5;1688;14529023.73;I;1;03;57.268;10.637;0.349526;0.207938;1.0;8607.24
facility:2515598;254;94;119;7.5;254;1551413.57;I;1;99;58.362;9.276;0.370079;0.468504;1.0;6107.93
facility:2516632;4231;66;151;2.0;4231;2046657.77;O;3;03;31.962;2.963;0.015599;0.035689;1.0;483.73
facility:2516640;6476;145;408;2.5;6476;3776360.11;S;1;03;43.411;3.518;0.02239;0.063002;1.0;583.13
facility:2516667;346;25;54;6.0;346;477996.84;B;1;03;53.919;8.647;0.072254;0.156069;1.0;1381.49
facility:2516683;5032;260;597;3.0;5032;2943345.69;S;1;99;47.506;4.841;0.051669;0.118641;1.0;584.93
facility:2516764;453;1;39;2.0;453;470666.87;K;3;99;42.954;2.415;0.002208;0.086093;1.0;1039.0
facility:2517019;454;0;2;8.0;454;239628.0;F;1;03;40.227;9.319;0.0;0.004405;1.0;527.81
facility:2517124;1551;1;0;1.0;1551;1153474.14;O;3;03;35.029;1.219;0.000645;0.0;1.0;743.7
facility:2517949;2528;15;18;3.0;2528;3960937.91;N;3;03;35.925;5.428;0.005934;0.00712;1.0;1566.83
facility:2519089;111;0;0;2.0;111;30837.85;N;3;99;24.297;2.0;0.0;0.0;1.0;277.82
facility:2519151;408;0;0;1.0;408;279770.77;K;3;01;48.23;1.208;0.0;0.0;1.0;685.71
facility:2519208;552;54;3;4.0;552;3197621.6;M;3;99;68.926;4.933;0.097826;0.005435;1.0;5792.79
facility:2519445;117;0;0;2.5;117;56380.96;J;3;03;52.35;2.915;0.0;0.0;1.0;481.89
facility:2519569;427;20;110;2.0;427;211415.94;Z;1;03;55.433;2.574;0.046838;0.257611;1.0;495.12
facility:2519593;1011;30;114;1.5;1011;577387.35;O;3;03;47.673;2.685;0.029674;0.11276;1.0;571.11
facility:2520168;1275;67;319;2.5;1275;629677.57;O;3;03;39.809;4.037;0.052549;0.250196;1.0;493.86
facility:2520524;6572;8;87;2.0;6572;2940725.71;O;3;03;23.614;2.386;0.001217;0.013238;1.0;447.46
facility:2520583;202;20;46;4.0;202;110751.99;I;3;99;54.743;5.351;0.09901;0.227723;1.0;548.28
facility:2520613;3056;112;102;1.0;3056;2824178.09;O;3;03;46.494;2.669;0.036649;0.033377;1.0;924.14
facility:2521296;3001;405;86;6.0;3001;21064776.67;B;3;01;56.122;7.914;0.134955;0.028657;1.0;7019.25
facility:2521385;1;0;0;1.0;1;3378.63;I;1;03;47.0;1.0;0.0;0.0;1.0;3378.63
facility:2521431;5;0;0;13.75;5;9773.15;Z;1;01;73.0;13.0;0.0;0.0;1.0;1954.63
facility:2521458;1;0;0;0.0;1;1862.63;H;3;01;60.0;0.0;0.0;0.0;1.0;1862.63
facility:2521695;2175;160;85;2.5;2175;1642971.96;O;3;01;44.021;4.518;0.073563;0.03908;1.0;755.39
facility:2521792;4825;301;159;2.0;4825;8055098.6;O;3;01;45.9;3.133;0.062383;0.032953;1.0;1669.45
facility:2521873;3249;231;86;2.0;3249;6302126.88;O;3;01;41.762;5.03;0.071099;0.02647;1.0;1939.71
facility:2522209;2016;110;44;2.0;2016;1182099.47;F;1;01;48.416;4.379;0.054563;0.021825;1.0;586.36
facility:2522411;7670;571;199;2.0;7670;13473858.51;O;3;01;42.166;4.402;0.074446;0.025945;1.0;1756.7
facility:2522489;1273;0;0;1.0;1273;740560.41;K;3;01;41.181;1.159;0.0;0.0;1.0;581.74
facility:2523051;421;30;100;1.0;421;285952.9;B;3;99;47.91;2.223;0.071259;0.23753;1.0;679.22
facility:2523132;380;21;34;2.75;380;220841.01;O;3;03;43.832;3.479;0.055263;0.089474;1.0;581.16
facility:2523299;174;7;15;3.0;174;89023.43;O;3;03;46.983;3.506;0.04023;0.086207;1.0;511.63
facility:2523310;636;39;94;2.0;636;303694.17;O;3;03;44.888;3.225;0.061321;0.147799;1.0;477.51
facility:2523396;148;17;51;2.0;148;70720.18;O;3;03;52.696;2.453;0.114865;0.344595;1.0;477.84
facility:2523515;337;1;1;2.0;337;131623.0;I;3;03;52.582;3.095;0.002967;0.002967;1.0;390.57
facility:2523779;3;0;3;1.0;3;5936.16;B;3;03;59.0;1.0;0.0;1.0;1.0;1978.72
facility:2523787;626;29;74;3.0;626;367264.78;A;3;03;47.855;3.895;0.046326;0.118211;1.0;586.68
facility:2524163;360;28;1;3.0;360;242504.86;B;3;03;45.656;4.45;0.077778;0.002778;1.0;673.62
facility:2524686;67;2;15;2.0;67;44567.86;O;3;03;51.612;2.522;0.029851;0.223881;1.0;665.19
facility:2524740;507;9;20;2.5;507;207889.27;A;3;03;29.026;3.126;0.017751;0.039448;1.0;410.04
facility:2524805;846;22;71;2.0;846;347697.68;O;3;03;35.165;3.045;0.026005;0.083924;1.0;410.99
facility:2524848;404;3;0;3.0;404;201437.25;J;3;03;38.252;2.458;0.007426;0.0;1.0;498.61
facility:2524996;919;51;226;2.0;919;391653.29;O;3;03;45.473;2.379;0.055495;0.245919;1.0;426.17
facility:2525062;456;11;11;2.5;456;194458.03;A;3;03;41.064;3.55;0.024123;0.024123;1.0;426.44
facility:2525259;501;45;140;2.75;501;330254.86;B;3;03;53.281;3.683;0.08982;0.279441;1.0;659.19
facility:2525453;339;27;51;2.0;339;215348.07;O;3;03;49.749;3.746;0.079646;0.150442;1.0;635.25
facility:2525658;189;8;40;2.0;189;99465.45;O;3;03;43.825;2.958;0.042328;0.21164;1.0;526.27
facility:2525933;5344;282;297;2.0;5344;7731917.1;O;3;03;37.463;3.302;0.052769;0.055576;1.0;1446.84
facility:2526042;89;6;29;2.0;89;35524.56;A;3;03;41.416;3.045;0.067416;0.325843;1.0;399.15
facility:2526093;1088;1;2;3.0;1088;992309.59;A;3;99;17.286;3.015;0.000919;0.001838;1.0;912.05
facility:2526239;369;18;53;1.75;369;195861.71;O;3;03;38.106;2.55;0.04878;0.143631;1.0;530.79
facility:2526492;1666;0;3;3.0;1666;961183.38;A;3;03;39.215;2.974;0.0;0.001801;1.0;576.94
facility:2526557;388;0;0;2.5;388;148876.41;O;3;03;41.66;2.206;0.0;0.0;1.0;383.7
facility:2526638;11234;14;370;4.5;11234;7821255.99;A;1;03;6.402;5.325;0.001246;0.032936;1.0;696.21
facility:2526662;186;21;69;4.0;186;182880.78;B;3;03;59.199;4.274;0.112903;0.370968;1.0;983.23
facility:2526670;25;3;6;4.0;25;22154.93;B;3;01;65.28;4.48;0.12;0.24;1.0;886.2
facility:2527065;84;1;25;4.0;84;54196.69;B;1;99;52.929;5.012;0.011905;0.297619;1.0;645.2
facility:2527391;274;0;0;1.0;274;131999.19;O;3;99;26.609;1.058;0.0;0.0;1.0;481.75
facility:2527413;4893;182;188;2.0;4893;5420175.84;O;3;99;40.693;3.551;0.037196;0.038422;1.0;1107.74
facility:2527677;153;7;34;3.0;153;100745.69;B;3;03;54.052;3.706;0.045752;0.222222;1.0;658.47
facility:2527685;160;7;31;4.0;160;111390.15;B;3;03;56.244;5.0;0.04375;0.19375;1.0;696.19
facility:2527693;711;38;117;4.0;711;619891.96;B;3;03;54.726;4.669;0.053446;0.164557;1.0;871.86
facility:2528282;429;21;61;2.5;429;255287.39;J;3;03;46.562;4.177;0.048951;0.142191;1.0;595.08
facility:2528843;3650;457;47;6.0;3650;8896786.89;C;1;03;55.427;7.783;0.125205;0.012877;1.0;2437.48
facility:2529068;1698;172;303;5.5;1698;1472005.39;B;3;99;50.343;5.9;0.101296;0.178445;1.0;866.91
facility:2529149;20059;1225;880;6.0;20059;50526181.15;S;1;99;40.144;10.028;0.06107;0.043871;1.0;2518.88
facility:2529386;902;28;48;11.0;902;787761.91;I;1;03;65.045;12.557;0.031042;0.053215;1.0;873.35
facility:2529475;4904;1;271;2.5;4904;1968823.18;J;1;03;7.533;3.479;0.000204;0.055261;1.0;401.47
facility:2529769;756;0;1;2.0;756;231172.76;J;3;03;37.308;1.992;0.0;0.001323;1.0;305.78
facility:2529777;736;0;0;2.0;736;393280.81;A;3;03;38.942;2.101;0.0;0.0;1.0;534.35
facility:2530031;2073;3;52;3.0;2073;1190199.25;O;3;03;36.834;3.002;0.001447;0.025084;1.0;574.14
facility:2530236;3119;40;148;3.0;3119;2019022.57;O;3;99;28.305;3.903;0.012825;0.047451;1.0;647.33
facility:2530473;2488;21;26;1.0;2488;1098432.08;A;3;03;37.047;1.862;0.008441;0.01045;1.0;441.49
facility:2530805;330;0;0;0.0;330;657041.04;H;1;03;55.848;0.0;0.0;0.0;1.0;1991.03
facility:2531348;2341;280;95;2.0;2341;6042366.92;C;3;03;53.32;4.021;0.119607;0.040581;1.0;2581.11
facility:2531771;978;19;124;2.0;978;660084.13;A;3;99;37.366;2.259;0.019427;0.126789;1.0;674.93
facility:2531801;1541;22;5;2.0;1541;815138.23;O;3;03;36.628;2.244;0.014276;0.003245;1.0;528.97
facility:2531836;517;1;1;2.0;517;210154.11;A;3;03;34.352;2.484;0.001934;0.001934;1.0;406.49
facility:2531933;3104;1;1;3.0;3104;1213661.64;J;3;03;34.545;2.883;0.000322;0.000322;1.0;391.0
facility:2532093;2092;0;3;2.0;2092;811650.12;O;3;03;34.349;2.626;0.0;0.001434;1.0;387.98
facility:2532190;4468;230;176;2.0;4468;7162962.03;S;3;01;47.165;3.372;0.051477;0.039391;1.0;1603.17
facility:2532387;3176;193;600;2.0;3176;1362132.6;O;3;03;38.855;4.401;0.060768;0.188917;1.0;428.88
facility:2532522;598;53;219;2.5;598;216319.53;B;3;99;51.768;4.834;0.088629;0.366221;1.0;361.74
facility:2532549;1063;26;177;2.0;1063;596816.8;O;3;03;34.262;3.119;0.024459;0.16651;1.0;561.45
facility:2532638;31;1;27;2.25;31;91020.96;B;1;03;58.0;3.194;0.032258;0.870968;1.0;2936.16
facility:2532883;348;4;72;1.0;348;226965.13;O;3;03;31.23;1.736;0.011494;0.206897;1.0;652.2
facility:2533057;1444;96;155;2.0;1444;672587.52;O;3;03;43.817;3.808;0.066482;0.107341;1.0;465.78
facility:2533480;5654;193;417;2.0;5654;2869573.72;O;3;03;35.43;3.763;0.034135;0.073753;1.0;507.53
facility:2534444;3182;344;24;3.0;3182;7251545.33;C;3;03;46.132;5.383;0.108108;0.007542;1.0;2278.93
facility:2534460;5636;368;330;3.0;5636;9174596.21;S;1;03;43.582;4.541;0.065295;0.058552;1.0;1627.86
facility:2534517;901;21;103;3.0;901;542289.25;O;3;03;46.284;3.397;0.023307;0.114317;1.0;601.87
facility:2534525;90;6;36;2.0;90;79745.12;B;1;01;62.167;2.633;0.066667;0.4;1.0;886.06
facility:2534584;3273;98;207;2.0;3273;1517933.02;O;3;03;40.323;3.249;0.029942;0.063245;1.0;463.77
facility:2534789;1792;35;130;2.0;1792;1238100.85;B;3;03;47.468;3.121;0.019531;0.072545;1.0;690.9
facility:2534797;8;1;0;3.0;8;3956.78;J;3;03;58.875;3.5;0.125;0.0;1.0;494.6
facility:2534835;77;3;25;2.0;77;41132.53;R;3;99;54.416;3.494;0.038961;0.324675;1.0;534.19
facility:2534886;100;0;0;2.5;100;58997.66;N;3;03;53.66;2.51;0.0;0.0;1.0;589.98
facility:2534916;1093;26;199;2.0;1093;537950.42;O;3;99;35.36;2.681;0.023788;0.182068;1.0;492.18
facility:2534924;93;1;5;4.0;93;72820.83;B;1;99;56.344;5.097;0.010753;0.053763;1.0;783.02
facility:2534932;80;2;24;2.25;80;54356.43;B;3;03;51.662;2.9;0.025;0.3;1.0;679.46
facility:2534940;686;15;140;2.0;686;270349.53;O;3;99;40.964;2.052;0.021866;0.204082;1.0;394.1
facility:2534967;4609;410;900;2.0;4609;8501941.06;O;3;99;43.877;3.151;0.088956;0.19527;1.0;1844.64
facility:2535157;1163;55;132;2.0;1163;686163.18;Z;3;03;52.995;2.137;0.047291;0.1135;1.0;589.99
facility:2535165;526;5;23;2.0;526;336905.04;O;3;03;39.837;2.534;0.009506;0.043726;1.0;640.5
facility:2535181;157;3;44;2.5;157;75564.33;B;3;99;55.35;2.643;0.019108;0.280255;1.0;481.3
facility:2535211;82;3;9;2.0;82;27949.8;Z;1;99;54.829;3.073;0.036585;0.109756;1.0;340.85
facility:2535238;169;1;4;2.0;169;91253.04;O;3;03;37.556;1.775;0.005917;0.023669;1.0;539.96
facility:2535270;136;8;17;2.0;136;50528.31;J;3;04;48.669;3.471;0.058824;0.125;1.0;371.53
facility:2535408;211;18;84;4.0;211;311204.26;B;1;03;54.592;4.635;0.085308;0.398104;1.0;1474.9
facility:2535556;2394;246;74;3.0;2394;9694054.94;B;3;99;44.079;6.315;0.102757;0.030911;1.0;4049.31
facility:2535637;263;0;0;2.0;263;137260.88;B;3;99;46.304;2.821;0.0;0.0;1.0;521.9
facility:2535742;227;1;25;1.0;227;160052.71;O;3;03;38.921;1.63;0.004405;0.110132;1.0;705.08
facility:2535785;82;3;15;1.75;82;60201.13;B;1;03;58.634;2.159;0.036585;0.182927;1.0;734.16
facility:2535939;3197;9;14;31.0;3197;7043213.78;G;3;03;45.707;29.897;0.002815;0.004379;1.0;2203.07
facility:2535963;236;8;20;2.0;236;178818.31;B;3;01;46.534;3.097;0.033898;0.084746;1.0;757.7
facility:2536021;184;0;0;2.0;184;153757.55;B;1;99;60.571;2.88;0.0;0.0;1.0;835.64
facility:2536048;139;2;3;2.0;139;47023.98;Z;1;99;50.763;3.137;0.014388;0.021583;1.0;338.3
facility:2536293;2059;42;258;2.0;2059;1664590.01;O;3;01;37.869;3.287;0.020398;0.125304;1.0;808.45
facility:2536587;231;11;19;2.5;231;111419.6;J;3;03;47.186;3.26;0.047619;0.082251;1.0;482.34
facility:2536781;203;0;23;3.0;203;137997.53;B;3;01;48.296;4.379;0.0;0.1133;1.0;679.79
facility:2536838;400;14;19;2.0;400;165627.49;O;3;03;43.21;2.188;0.035;0.0475;1.0;414.07
facility:2536862;791;17;48;2.0;791;351866.25;O;3;01;44.861;2.399;0.021492;0.060683;1.0;444.84
facility:2536935;236;10;35;3.0;236;175146.07;O;3;03;41.102;4.11;0.042373;0.148305;1.0;742.14
facility:2537028;3285;61;423;2.0;3285;1706561.66;O;3;03;35.963;3.47;0.018569;0.128767;1.0;519.5
facility:2537788;19988;1724;768;2.0;19988;69963007.88;C;3;01;47.48;5.012;0.086252;0.038423;1.0;3500.25
facility:2537826;943;43;48;1.0;943;607452.32;O;3;01;41.871;2.569;0.045599;0.050901;1.0;644.17
facility:2537850;569;18;5;2.0;569;263255.45;J;3;99;45.359;2.719;0.031634;0.008787;1.0;462.66
facility:2537958;303;16;18;2.0;303;237026.51;J;1;01;56.941;2.211;0.052805;0.059406;1.0;782.27
facility:2538083;180;13;1;3.0;180;124399.31;J;1;01;60.633;4.161;0.072222;0.005556;1.0;691.11
facility:2538148;697;9;7;0.0;697;451745.4;M;1;01;49.344;0.615;0.012912;0.010043;1.0;648.13
facility:2538180;2778;188;136;2.0;2778;3829073.56;O;3;01;46.233;3.508;0.067675;0.048956;1.0;1378.36
facility:2538229;386;19;17;2.0;386;251668.55;J;3;01;49.92;2.534;0.049223;0.044041;1.0;651.99
facility:2538571;924;66;36;3.0;924;640465.66;B;3;01;53.36;3.543;0.071429;0.038961;1.0;693.14
facility:2543044;3180;332;82;2.0;3180;5429359.33;C;3;01;50.711;3.749;0.104403;0.025786;1.0;1707.35
facility:2543079;687;18;88;1.5;687;358481.2;K;3;01;49.167;1.76;0.026201;0.128093;1.0;521.81
facility:2545829;592;67;73;5.25;592;428221.75;B;1;03;55.231;6.274;0.113176;0.123311;1.0;723.35
facility:2546027;4686;2;12;2.0;4686;2701892.63;O;3;03;25.482;1.94;0.000427;0.002561;1.0;576.59
facility:2546671;348;4;47;2.5;348;194187.64;B;3;03;45.644;3.339;0.011494;0.135057;1.0;558.01
facility:2546736;214;6;45;3.0;214;158775.86;B;1;03;50.911;3.561;0.028037;0.21028;1.0;741.94
facility:2546957;6365;175;818;3.0;6365;7273346.18;S;1;03;48.099;4.273;0.027494;0.128515;1.0;1142.71
facility:2547090;308;19;96;3.0;308;152060.28;J;1;03;56.019;3.438;0.061688;0.311688;1.0;493.7
facility:2547201;415;16;135;2.25;415;166484.68;J;1;01;61.277;3.337;0.038554;0.325301;1.0;401.17
facility:2547317;1470;85;76;3.0;1470;1263586.81;K;3;01;49.502;5.511;0.057823;0.051701;1.0;859.58
facility:2547821;10600;577;385;3.0;10600;26467138.31;C;3;03;51.792;4.865;0.054434;0.036321;1.0;2496.9
facility:2549182;1181;56;173;3.0;1181;864701.52;O;3;03;48.666;4.041;0.047417;0.146486;1.0;732.18
facility:2549263;796;27;123;2.0;796;321617.56;O;3;01;42.647;2.657;0.03392;0.154523;1.0;404.04
facility:2549328;450;24;89;2.0;450;239421.64;O;3;01;46.936;4.073;0.053333;0.197778;1.0;532.05
facility:2549751;2039;65;146;2.0;2039;771767.36;O;3;01;41.468;2.367;0.031878;0.071604;1.0;378.5
facility:2549905;1388;213;212;4.0;1388;3982807.15;B;1;99;49.061;6.216;0.153458;0.152738;1.0;2869.46
facility:2550032;1301;2;1;2.0;1301;795514.44;O;3;99;40.041;4.101;0.001537;0.000769;1.0;611.46
facility:2550679;594;11;196;2.0;594;364271.98;B;3;03;44.684;2.012;0.018519;0.329966;1.0;613.25
facility:2550687;13860;1142;950;3.0;13860;13660052.79;S;1;03;51.834;3.999;0.082395;0.068543;1.0;985.57
facility:2550792;10008;677;213;3.0;10008;19978085.84;I;1;01;51.309;4.731;0.067646;0.021283;1.0;1996.21
facility:2550881;301;21;23;2.0;301;131486.22;J;1;01;57.299;3.073;0.069767;0.076412;1.0;436.83
facility:2550938;816;42;78;3.0;816;442086.53;B;3;01;56.26;3.275;0.051471;0.095588;1.0;541.77
facility:2550962;537;53;78;4.0;537;375524.29;J;1;01;57.972;4.994;0.098696;0.145251;1.0;699.3
facility:2551764;8317;552;598;2.0;8317;10475255.42;O;3;03;39.041;3.773;0.06637;0.071901;1.0;1259.5
facility:2552345;67;1;6;4.75;67;58017.54;B;3;03;60.463;4.851;0.014925;0.089552;1.0;865.93
facility:2553066;416;18;38;3.0;416;348680.18;J;1;01;54.76;4.036;0.043269;0.091346;1.0;838.17
facility:2553155;1659;89;164;2.0;1659;1040927.68;O;3;01;46.297;3.056;0.053647;0.098855;1.0;627.44
facility:2553163;270;9;28;3.0;270;225065.46;B;3;01;58.556;3.663;0.033333;0.103704;1.0;833.58
facility:2554011;470;23;102;3.0;470;204411.25;K;3;01;52.728;3.255;0.048936;0.217021;1.0;434.92
facility:2554097;664;38;118;4.5;664;542045.98;I;1;01;58.181;10.301;0.057229;0.177711;1.0;816.33
facility:2554429;728;22;51;2.0;728;347799.41;J;3;99;45.074;2.685;0.03022;0.070055;1.0;477.75
facility:2554518;1158;25;54;3.0;1158;802721.87;B;3;99;37.718;3.228;0.021589;0.046632;1.0;693.2
facility:2554623;345;1;48;2.0;345;280188.0;O;3;99;39.217;2.939;0.002899;0.13913;1.0;812.14
facility:2554658;230;0;5;2.75;230;145512.94;B;3;03;54.539;3.057;0.0;0.021739;1.0;632.66
facility:2554755;217;9;93;2.0;217;194160.87;B;1;99;52.622;3.369;0.041475;0.428571;1.0;894.75
facility:2554771;164;8;17;3.25;164;142061.45;B;3;03;53.067;4.378;0.04878;0.103659;1.0;866.23
facility:2554798;2156;177;351;1.25;2156;2418162.64;O;3;99;46.111;3.774;0.082096;0.162801;1.0;1121.6
facility:2555646;20325;1167;642;3.0;20325;34391771.81;O;3;01;42.083;5.366;0.057417;0.031587;1.0;1692.09
facility:2555840;1427;79;132;3.0;1427;1056035.13;B;3;01;48.24;4.048;0.055361;0.092502;1.0;740.04
facility:2555956;53;1;5;3.0;53;19674.83;J;1;03;52.811;3.189;0.018868;0.09434;1.0;371.22
facility:2556510;744;219;22;6.0;744;7930400.0;B;1;03;54.851;8.539;0.294355;0.02957;1.0;10659.14
facility:2556847;4657;179;193;2.0;4657;2404985.0;O;3;03;39.824;3.121;0.038437;0.041443;1.0;516.42
facility:2557088;392;36;79;3.0;392;144213.02;O;3;99;52.735;3.816;0.091837;0.201531;1.0;367.89
facility:2557118;2755;81;115;2.0;2755;1313428.28;O;3;01;42.674;3.438;0.029401;0.041742;1.0;476.74
